Date,Centre_Name,Commodity_Name,Price
20-05-10,DELHI,Cabbage,NA
20-05-10,SHIMLA,Cabbage,NA
20-05-10,SRINAGAR,Cabbage,NA
20-05-10,JAMMU,Cabbage,NA
20-05-10,AMRITSAR,Cabbage,800
20-05-10,LUDHIANA,Cabbage,NA
20-05-10,LUCKNOW,Cabbage,NA
20-05-10,KANPUR,Cabbage,NA
20-05-10,DEHRADUN,Cabbage,NA
20-05-10,RAIPUR,Cabbage,NA
20-05-10,AHMEDABAD,Cabbage,1500
20-05-10,RAJKOT,Cabbage,500
20-05-10,BHOPAL,Cabbage,800
20-05-10,MUMBAI,Cabbage,NA
20-05-10,JAIPUR,Cabbage,1000
20-05-10,PATNA,Cabbage,NA
20-05-10,RANCHI,Cabbage,NA
20-05-10,BHUBANESHWAR,Cabbage,NA
20-05-10,KOLKATA,Cabbage,NA
20-05-10,GUWAHATI,Cabbage,NA
20-05-10,SHILLONG,Cabbage,NA
20-05-10,AIZWAL,Cabbage,NA
20-05-10,KOHIMA,Cabbage,NA
20-05-10,AGARTALA,Cabbage,NA
20-05-10,VIJAYWADA,Cabbage,950
20-05-10,BENGALURU,Cabbage,800
20-05-10,T.PURAM,Cabbage,1230
20-05-10,CHENNAI,Cabbage,500
20-05-10,DINDIGUL,Cabbage,1000
20-05-10,HYDERABAD,Cabbage,700
21-05-10,CHANDIGARH,Cabbage,NA
21-05-10,DELHI,Cabbage,NA
21-05-10,SHIMLA,Cabbage,NA
21-05-10,SRINAGAR,Cabbage,NA
21-05-10,JAMMU,Cabbage,NA
21-05-10,AMRITSAR,Cabbage,800
21-05-10,LUDHIANA,Cabbage,NA
21-05-10,LUCKNOW,Cabbage,NA
21-05-10,KANPUR,Cabbage,NA
21-05-10,DEHRADUN,Cabbage,NA
21-05-10,RAIPUR,Cabbage,NA
21-05-10,AHMEDABAD,Cabbage,1500
21-05-10,RAJKOT,Cabbage,500
21-05-10,BHOPAL,Cabbage,800
21-05-10,MUMBAI,Cabbage,NA
21-05-10,JAIPUR,Cabbage,1000
21-05-10,PATNA,Cabbage,NA
21-05-10,RANCHI,Cabbage,NA
21-05-10,BHUBANESHWAR,Cabbage,NA
21-05-10,KOLKATA,Cabbage,NA
21-05-10,GUWAHATI,Cabbage,NA
21-05-10,SHILLONG,Cabbage,1450
21-05-10,AIZWAL,Cabbage,NA
21-05-10,KOHIMA,Cabbage,NA
21-05-10,AGARTALA,Cabbage,NA
21-05-10,VIJAYWADA,Cabbage,1050
21-05-10,BENGALURU,Cabbage,800
21-05-10,T.PURAM,Cabbage,1230
21-05-10,CHENNAI,Cabbage,550
21-05-10,DINDIGUL,Cabbage,NA
21-05-10,HYDERABAD,Cabbage,700
24-05-10,CHANDIGARH,Cabbage,NA
24-05-10,DELHI,Cabbage,NA
24-05-10,SHIMLA,Cabbage,NA
24-05-10,SRINAGAR,Cabbage,NA
24-05-10,JAMMU,Cabbage,NA
24-05-10,AMRITSAR,Cabbage,800
24-05-10,LUDHIANA,Cabbage,1000
24-05-10,LUCKNOW,Cabbage,NA
24-05-10,KANPUR,Cabbage,NA
24-05-10,DEHRADUN,Cabbage,NA
24-05-10,RAIPUR,Cabbage,NA
24-05-10,AHMEDABAD,Cabbage,NA
24-05-10,RAJKOT,Cabbage,NA
24-05-10,BHOPAL,Cabbage,1000
24-05-10,MUMBAI,Cabbage,NA
24-05-10,JAIPUR,Cabbage,1000
24-05-10,PATNA,Cabbage,NA
24-05-10,RANCHI,Cabbage,NA
24-05-10,BHUBANESHWAR,Cabbage,NA
24-05-10,KOLKATA,Cabbage,NA
24-05-10,GUWAHATI,Cabbage,NA
24-05-10,SHILLONG,Cabbage,NA
24-05-10,AIZWAL,Cabbage,NA
24-05-10,KOHIMA,Cabbage,NA
24-05-10,AGARTALA,Cabbage,NA
24-05-10,VIJAYWADA,Cabbage,1150
24-05-10,BENGALURU,Cabbage,NA
24-05-10,T.PURAM,Cabbage,1230
24-05-10,CHENNAI,Cabbage,550
24-05-10,DINDIGUL,Cabbage,1000
24-05-10,HYDERABAD,Cabbage,600
25-05-10,CHANDIGARH,Cabbage,NA
25-05-10,DELHI,Cabbage,NA
25-05-10,SHIMLA,Cabbage,NA
25-05-10,SRINAGAR,Cabbage,NA
25-05-10,JAMMU,Cabbage,NA
25-05-10,AMRITSAR,Cabbage,800
25-05-10,LUDHIANA,Cabbage,1000
25-05-10,LUCKNOW,Cabbage,NA
25-05-10,KANPUR,Cabbage,NA
25-05-10,DEHRADUN,Cabbage,NA
25-05-10,RAIPUR,Cabbage,NA
25-05-10,AHMEDABAD,Cabbage,1500
25-05-10,RAJKOT,Cabbage,500
25-05-10,BHOPAL,Cabbage,1000
25-05-10,MUMBAI,Cabbage,NA
25-05-10,JAIPUR,Cabbage,1000
25-05-10,PATNA,Cabbage,NA
25-05-10,RANCHI,Cabbage,NA
25-05-10,BHUBANESHWAR,Cabbage,NA
25-05-10,KOLKATA,Cabbage,NA
25-05-10,GUWAHATI,Cabbage,NA
25-05-10,SHILLONG,Cabbage,NA
25-05-10,AIZWAL,Cabbage,NA
25-05-10,KOHIMA,Cabbage,NA
25-05-10,AGARTALA,Cabbage,NA
25-05-10,VIJAYWADA,Cabbage,1150
25-05-10,BENGALURU,Cabbage,800
25-05-10,T.PURAM,Cabbage,1200
25-05-10,CHENNAI,Cabbage,550
25-05-10,DINDIGUL,Cabbage,NA
25-05-10,HYDERABAD,Cabbage,700
26-05-10,CHANDIGARH,Cabbage,NA
26-05-10,DELHI,Cabbage,NA
26-05-10,SHIMLA,Cabbage,NA
26-05-10,SRINAGAR,Cabbage,NA
26-05-10,JAMMU,Cabbage,NA
26-05-10,AMRITSAR,Cabbage,800
26-05-10,LUDHIANA,Cabbage,1000
26-05-10,LUCKNOW,Cabbage,NA
26-05-10,KANPUR,Cabbage,NA
26-05-10,DEHRADUN,Cabbage,NA
26-05-10,RAIPUR,Cabbage,NA
26-05-10,AHMEDABAD,Cabbage,1500
26-05-10,RAJKOT,Cabbage,500
26-05-10,BHOPAL,Cabbage,1000
26-05-10,MUMBAI,Cabbage,NA
26-05-10,JAIPUR,Cabbage,1000
26-05-10,PATNA,Cabbage,NA
26-05-10,RANCHI,Cabbage,NA
26-05-10,BHUBANESHWAR,Cabbage,NA
26-05-10,KOLKATA,Cabbage,NA
26-05-10,GUWAHATI,Cabbage,NA
26-05-10,SHILLONG,Cabbage,1500
26-05-10,AIZWAL,Cabbage,NA
26-05-10,KOHIMA,Cabbage,NA
26-05-10,AGARTALA,Cabbage,NA
26-05-10,VIJAYWADA,Cabbage,1150
26-05-10,BENGALURU,Cabbage,NA
26-05-10,T.PURAM,Cabbage,1200
26-05-10,CHENNAI,Cabbage,550
26-05-10,DINDIGUL,Cabbage,NA
26-05-10,HYDERABAD,Cabbage,700
28-05-10,CHANDIGARH,Cabbage,NA
28-05-10,DELHI,Cabbage,NA
28-05-10,SHIMLA,Cabbage,NA
28-05-10,SRINAGAR,Cabbage,NA
28-05-10,JAMMU,Cabbage,NA
28-05-10,AMRITSAR,Cabbage,NA
28-05-10,LUDHIANA,Cabbage,NA
28-05-10,LUCKNOW,Cabbage,NA
28-05-10,KANPUR,Cabbage,NA
28-05-10,DEHRADUN,Cabbage,NA
28-05-10,RAIPUR,Cabbage,NA
28-05-10,AHMEDABAD,Cabbage,1500
28-05-10,RAJKOT,Cabbage,500
28-05-10,BHOPAL,Cabbage,1000
28-05-10,MUMBAI,Cabbage,NA
28-05-10,JAIPUR,Cabbage,1000
28-05-10,PATNA,Cabbage,NA
28-05-10,RANCHI,Cabbage,NA
28-05-10,BHUBANESHWAR,Cabbage,NA
28-05-10,KOLKATA,Cabbage,NA
28-05-10,GUWAHATI,Cabbage,NA
28-05-10,SHILLONG,Cabbage,1500
28-05-10,AIZWAL,Cabbage,NA
28-05-10,KOHIMA,Cabbage,NA
28-05-10,AGARTALA,Cabbage,NA
28-05-10,VIJAYWADA,Cabbage,1150
28-05-10,BENGALURU,Cabbage,1400
28-05-10,T.PURAM,Cabbage,1200
28-05-10,CHENNAI,Cabbage,550
28-05-10,DINDIGUL,Cabbage,NA
28-05-10,HYDERABAD,Cabbage,700
31-05-10,CHANDIGARH,Cabbage,NA
31-05-10,DELHI,Cabbage,NA
31-05-10,SHIMLA,Cabbage,NA
31-05-10,SRINAGAR,Cabbage,NA
31-05-10,JAMMU,Cabbage,NA
31-05-10,AMRITSAR,Cabbage,NA
31-05-10,LUDHIANA,Cabbage,NA
31-05-10,LUCKNOW,Cabbage,NA
31-05-10,KANPUR,Cabbage,NA
31-05-10,DEHRADUN,Cabbage,NA
31-05-10,RAIPUR,Cabbage,NA
31-05-10,AHMEDABAD,Cabbage,1500
31-05-10,RAJKOT,Cabbage,700
31-05-10,BHOPAL,Cabbage,1000
31-05-10,MUMBAI,Cabbage,NA
31-05-10,JAIPUR,Cabbage,1000
31-05-10,PATNA,Cabbage,NA
31-05-10,RANCHI,Cabbage,NA
31-05-10,BHUBANESHWAR,Cabbage,NA
31-05-10,KOLKATA,Cabbage,NA
31-05-10,GUWAHATI,Cabbage,NA
31-05-10,SHILLONG,Cabbage,NA
31-05-10,AIZWAL,Cabbage,NA
31-05-10,KOHIMA,Cabbage,NA
31-05-10,AGARTALA,Cabbage,NA
31-05-10,VIJAYWADA,Cabbage,1200
31-05-10,BENGALURU,Cabbage,1400
31-05-10,T.PURAM,Cabbage,1200
31-05-10,CHENNAI,Cabbage,600
31-05-10,DINDIGUL,Cabbage,NA
31-05-10,HYDERABAD,Cabbage,700
01-06-10,CHANDIGARH,Cabbage,NA
01-06-10,DELHI,Cabbage,NA
01-06-10,SHIMLA,Cabbage,NA
01-06-10,SRINAGAR,Cabbage,NA
01-06-10,JAMMU,Cabbage,NA
01-06-10,AMRITSAR,Cabbage,800
01-06-10,LUDHIANA,Cabbage,500
01-06-10,LUCKNOW,Cabbage,NA
01-06-10,KANPUR,Cabbage,NA
01-06-10,DEHRADUN,Cabbage,NA
01-06-10,RAIPUR,Cabbage,NA
01-06-10,AHMEDABAD,Cabbage,1500
01-06-10,RAJKOT,Cabbage,800
01-06-10,BHOPAL,Cabbage,1000
01-06-10,MUMBAI,Cabbage,NA
01-06-10,JAIPUR,Cabbage,1000
01-06-10,PATNA,Cabbage,NA
01-06-10,RANCHI,Cabbage,NA
01-06-10,BHUBANESHWAR,Cabbage,NA
01-06-10,KOLKATA,Cabbage,NA
01-06-10,GUWAHATI,Cabbage,NA
01-06-10,SHILLONG,Cabbage,NA
01-06-10,AIZWAL,Cabbage,NA
01-06-10,KOHIMA,Cabbage,NA
01-06-10,AGARTALA,Cabbage,NA
01-06-10,VIJAYWADA,Cabbage,1200
01-06-10,BENGALURU,Cabbage,1400
01-06-10,T.PURAM,Cabbage,1200
01-06-10,CHENNAI,Cabbage,600
01-06-10,DINDIGUL,Cabbage,NA
01-06-10,HYDERABAD,Cabbage,700
02-06-10,CHANDIGARH,Cabbage,NA
02-06-10,DELHI,Cabbage,NA
02-06-10,SHIMLA,Cabbage,NA
02-06-10,SRINAGAR,Cabbage,NA
02-06-10,JAMMU,Cabbage,NA
02-06-10,AMRITSAR,Cabbage,800
02-06-10,LUDHIANA,Cabbage,500
02-06-10,LUCKNOW,Cabbage,NA
02-06-10,KANPUR,Cabbage,NA
02-06-10,DEHRADUN,Cabbage,NA
02-06-10,RAIPUR,Cabbage,NA
02-06-10,AHMEDABAD,Cabbage,1500
02-06-10,RAJKOT,Cabbage,800
02-06-10,BHOPAL,Cabbage,1000
02-06-10,MUMBAI,Cabbage,NA
02-06-10,JAIPUR,Cabbage,1000
02-06-10,PATNA,Cabbage,NA
02-06-10,RANCHI,Cabbage,NA
02-06-10,BHUBANESHWAR,Cabbage,NA
02-06-10,KOLKATA,Cabbage,NA
02-06-10,GUWAHATI,Cabbage,NA
02-06-10,SHILLONG,Cabbage,NA
02-06-10,AIZWAL,Cabbage,NA
02-06-10,KOHIMA,Cabbage,NA
02-06-10,AGARTALA,Cabbage,NA
02-06-10,VIJAYWADA,Cabbage,1200
02-06-10,BENGALURU,Cabbage,NA
02-06-10,T.PURAM,Cabbage,1200
02-06-10,CHENNAI,Cabbage,600
02-06-10,DINDIGUL,Cabbage,NA
02-06-10,HYDERABAD,Cabbage,900
03-06-10,CHANDIGARH,Cabbage,NA
03-06-10,DELHI,Cabbage,NA
03-06-10,SHIMLA,Cabbage,NA
03-06-10,SRINAGAR,Cabbage,NA
03-06-10,JAMMU,Cabbage,NA
03-06-10,AMRITSAR,Cabbage,800
03-06-10,LUDHIANA,Cabbage,1000
03-06-10,LUCKNOW,Cabbage,NA
03-06-10,KANPUR,Cabbage,NA
03-06-10,DEHRADUN,Cabbage,NA
03-06-10,RAIPUR,Cabbage,NA
03-06-10,AHMEDABAD,Cabbage,1500
03-06-10,RAJKOT,Cabbage,800
03-06-10,BHOPAL,Cabbage,1000
03-06-10,MUMBAI,Cabbage,NA
03-06-10,JAIPUR,Cabbage,1000
03-06-10,PATNA,Cabbage,NA
03-06-10,RANCHI,Cabbage,NA
03-06-10,BHUBANESHWAR,Cabbage,NA
03-06-10,KOLKATA,Cabbage,NA
03-06-10,GUWAHATI,Cabbage,NA
03-06-10,SHILLONG,Cabbage,NA
03-06-10,AIZWAL,Cabbage,NA
03-06-10,KOHIMA,Cabbage,NA
03-06-10,AGARTALA,Cabbage,NA
03-06-10,VIJAYWADA,Cabbage,1150
03-06-10,BENGALURU,Cabbage,1000
03-06-10,T.PURAM,Cabbage,1210
03-06-10,CHENNAI,Cabbage,600
03-06-10,DINDIGUL,Cabbage,NA
03-06-10,HYDERABAD,Cabbage,900
04-06-10,CHANDIGARH,Cabbage,NA
04-06-10,DELHI,Cabbage,NA
04-06-10,SHIMLA,Cabbage,NA
04-06-10,SRINAGAR,Cabbage,NA
04-06-10,JAMMU,Cabbage,NA
04-06-10,AMRITSAR,Cabbage,800
04-06-10,LUDHIANA,Cabbage,1000
04-06-10,LUCKNOW,Cabbage,NA
04-06-10,KANPUR,Cabbage,NA
04-06-10,DEHRADUN,Cabbage,NA
04-06-10,RAIPUR,Cabbage,NA
04-06-10,AHMEDABAD,Cabbage,1500
04-06-10,RAJKOT,Cabbage,600
04-06-10,BHOPAL,Cabbage,1000
04-06-10,MUMBAI,Cabbage,NA
04-06-10,JAIPUR,Cabbage,1200
04-06-10,PATNA,Cabbage,NA
04-06-10,RANCHI,Cabbage,NA
04-06-10,BHUBANESHWAR,Cabbage,NA
04-06-10,KOLKATA,Cabbage,NA
04-06-10,GUWAHATI,Cabbage,NA
04-06-10,SHILLONG,Cabbage,1500
04-06-10,AIZWAL,Cabbage,NA
04-06-10,KOHIMA,Cabbage,NA
04-06-10,AGARTALA,Cabbage,NA
04-06-10,VIJAYWADA,Cabbage,1150
04-06-10,BENGALURU,Cabbage,NA
04-06-10,T.PURAM,Cabbage,1210
04-06-10,CHENNAI,Cabbage,800
04-06-10,DINDIGUL,Cabbage,NA
04-06-10,HYDERABAD,Cabbage,900
07-06-10,CHANDIGARH,Cabbage,NA
07-06-10,DELHI,Cabbage,NA
07-06-10,SHIMLA,Cabbage,NA
07-06-10,SRINAGAR,Cabbage,NA
07-06-10,JAMMU,Cabbage,NA
07-06-10,AMRITSAR,Cabbage,800
07-06-10,LUDHIANA,Cabbage,850
07-06-10,LUCKNOW,Cabbage,NA
07-06-10,KANPUR,Cabbage,NA
07-06-10,DEHRADUN,Cabbage,NA
07-06-10,RAIPUR,Cabbage,NA
07-06-10,AHMEDABAD,Cabbage,NA
07-06-10,RAJKOT,Cabbage,NA
07-06-10,BHOPAL,Cabbage,1000
07-06-10,MUMBAI,Cabbage,NA
07-06-10,JAIPUR,Cabbage,1200
07-06-10,PATNA,Cabbage,NA
07-06-10,RANCHI,Cabbage,NA
07-06-10,BHUBANESHWAR,Cabbage,NA
07-06-10,KOLKATA,Cabbage,NA
07-06-10,GUWAHATI,Cabbage,NA
07-06-10,SHILLONG,Cabbage,NA
07-06-10,AIZWAL,Cabbage,NA
07-06-10,KOHIMA,Cabbage,NA
07-06-10,AGARTALA,Cabbage,NA
07-06-10,VIJAYWADA,Cabbage,1150
07-06-10,BENGALURU,Cabbage,1000
07-06-10,T.PURAM,Cabbage,1210
07-06-10,CHENNAI,Cabbage,NA
07-06-10,DINDIGUL,Cabbage,NA
07-06-10,HYDERABAD,Cabbage,900
08-06-10,CHANDIGARH,Cabbage,NA
08-06-10,DELHI,Cabbage,NA
08-06-10,SHIMLA,Cabbage,NA
08-06-10,SRINAGAR,Cabbage,NA
08-06-10,JAMMU,Cabbage,NA
08-06-10,AMRITSAR,Cabbage,800
08-06-10,LUDHIANA,Cabbage,850
08-06-10,LUCKNOW,Cabbage,NA
08-06-10,KANPUR,Cabbage,NA
08-06-10,DEHRADUN,Cabbage,NA
08-06-10,RAIPUR,Cabbage,NA
08-06-10,AHMEDABAD,Cabbage,1500
08-06-10,RAJKOT,Cabbage,500
08-06-10,BHOPAL,Cabbage,1000
08-06-10,MUMBAI,Cabbage,NA
08-06-10,JAIPUR,Cabbage,1200
08-06-10,PATNA,Cabbage,NA
08-06-10,RANCHI,Cabbage,NA
08-06-10,BHUBANESHWAR,Cabbage,NA
08-06-10,KOLKATA,Cabbage,NA
08-06-10,GUWAHATI,Cabbage,NA
08-06-10,SHILLONG,Cabbage,NA
08-06-10,AIZWAL,Cabbage,NA
08-06-10,KOHIMA,Cabbage,NA
08-06-10,AGARTALA,Cabbage,NA
08-06-10,VIJAYWADA,Cabbage,1150
08-06-10,BENGALURU,Cabbage,1000
08-06-10,T.PURAM,Cabbage,1550
08-06-10,CHENNAI,Cabbage,650
08-06-10,DINDIGUL,Cabbage,1400
08-06-10,HYDERABAD,Cabbage,1000
09-06-10,CHANDIGARH,Cabbage,NA
09-06-10,DELHI,Cabbage,NA
09-06-10,SHIMLA,Cabbage,NA
09-06-10,SRINAGAR,Cabbage,NA
09-06-10,JAMMU,Cabbage,NA
09-06-10,AMRITSAR,Cabbage,800
09-06-10,LUDHIANA,Cabbage,850
09-06-10,LUCKNOW,Cabbage,NA
09-06-10,KANPUR,Cabbage,NA
09-06-10,DEHRADUN,Cabbage,NA
09-06-10,RAIPUR,Cabbage,NA
09-06-10,AHMEDABAD,Cabbage,1500
09-06-10,RAJKOT,Cabbage,500
09-06-10,BHOPAL,Cabbage,1000
09-06-10,MUMBAI,Cabbage,NA
09-06-10,JAIPUR,Cabbage,1200
09-06-10,PATNA,Cabbage,NA
09-06-10,RANCHI,Cabbage,NA
09-06-10,BHUBANESHWAR,Cabbage,NA
09-06-10,KOLKATA,Cabbage,NA
09-06-10,GUWAHATI,Cabbage,NA
09-06-10,SHILLONG,Cabbage,NA
09-06-10,AIZWAL,Cabbage,NA
09-06-10,KOHIMA,Cabbage,NA
09-06-10,AGARTALA,Cabbage,NA
09-06-10,VIJAYWADA,Cabbage,1150
09-06-10,BENGALURU,Cabbage,1000
09-06-10,T.PURAM,Cabbage,1620
09-06-10,CHENNAI,Cabbage,650
09-06-10,DINDIGUL,Cabbage,1400
09-06-10,HYDERABAD,Cabbage,1000
10-06-10,CHANDIGARH,Cabbage,NA
10-06-10,DELHI,Cabbage,NA
10-06-10,SHIMLA,Cabbage,NA
10-06-10,SRINAGAR,Cabbage,NA
10-06-10,JAMMU,Cabbage,NA
10-06-10,AMRITSAR,Cabbage,800
10-06-10,LUDHIANA,Cabbage,850
10-06-10,LUCKNOW,Cabbage,NA
10-06-10,KANPUR,Cabbage,NA
10-06-10,DEHRADUN,Cabbage,NA
10-06-10,RAIPUR,Cabbage,NA
10-06-10,AHMEDABAD,Cabbage,1500
10-06-10,RAJKOT,Cabbage,500
10-06-10,BHOPAL,Cabbage,1000
10-06-10,MUMBAI,Cabbage,NA
10-06-10,JAIPUR,Cabbage,1200
10-06-10,PATNA,Cabbage,NA
10-06-10,RANCHI,Cabbage,NA
10-06-10,BHUBANESHWAR,Cabbage,NA
10-06-10,KOLKATA,Cabbage,NA
10-06-10,GUWAHATI,Cabbage,NA
10-06-10,SHILLONG,Cabbage,NA
10-06-10,AIZWAL,Cabbage,NA
10-06-10,KOHIMA,Cabbage,NA
10-06-10,AGARTALA,Cabbage,NA
10-06-10,VIJAYWADA,Cabbage,1150
10-06-10,BENGALURU,Cabbage,1000
10-06-10,T.PURAM,Cabbage,1620
10-06-10,CHENNAI,Cabbage,650
10-06-10,DINDIGUL,Cabbage,1400
10-06-10,HYDERABAD,Cabbage,900
11-06-10,CHANDIGARH,Cabbage,NA
11-06-10,DELHI,Cabbage,NA
11-06-10,SHIMLA,Cabbage,NA
11-06-10,SRINAGAR,Cabbage,NA
11-06-10,JAMMU,Cabbage,NA
11-06-10,AMRITSAR,Cabbage,800
11-06-10,LUDHIANA,Cabbage,850
11-06-10,LUCKNOW,Cabbage,NA
11-06-10,KANPUR,Cabbage,NA
11-06-10,DEHRADUN,Cabbage,NA
11-06-10,RAIPUR,Cabbage,NA
11-06-10,AHMEDABAD,Cabbage,1500
11-06-10,RAJKOT,Cabbage,500
11-06-10,BHOPAL,Cabbage,1000
11-06-10,MUMBAI,Cabbage,NA
11-06-10,JAIPUR,Cabbage,1200
11-06-10,PATNA,Cabbage,NA
11-06-10,RANCHI,Cabbage,NA
11-06-10,BHUBANESHWAR,Cabbage,NA
11-06-10,KOLKATA,Cabbage,NA
11-06-10,GUWAHATI,Cabbage,NA
11-06-10,SHILLONG,Cabbage,1500
11-06-10,AIZWAL,Cabbage,NA
11-06-10,KOHIMA,Cabbage,NA
11-06-10,AGARTALA,Cabbage,NA
11-06-10,VIJAYWADA,Cabbage,1150
11-06-10,BENGALURU,Cabbage,1400
11-06-10,T.PURAM,Cabbage,1620
11-06-10,CHENNAI,Cabbage,650
11-06-10,DINDIGUL,Cabbage,1400
11-06-10,HYDERABAD,Cabbage,1000
14-06-10,CHANDIGARH,Cabbage,NA
14-06-10,DELHI,Cabbage,NA
14-06-10,SHIMLA,Cabbage,NA
14-06-10,SRINAGAR,Cabbage,NA
14-06-10,JAMMU,Cabbage,NA
14-06-10,AMRITSAR,Cabbage,800
14-06-10,LUDHIANA,Cabbage,850
14-06-10,LUCKNOW,Cabbage,NA
14-06-10,KANPUR,Cabbage,NA
14-06-10,DEHRADUN,Cabbage,NA
14-06-10,RAIPUR,Cabbage,NA
14-06-10,AHMEDABAD,Cabbage,1500
14-06-10,RAJKOT,Cabbage,750
14-06-10,BHOPAL,Cabbage,1000
14-06-10,MUMBAI,Cabbage,NA
14-06-10,JAIPUR,Cabbage,1200
14-06-10,PATNA,Cabbage,NA
14-06-10,RANCHI,Cabbage,NA
14-06-10,BHUBANESHWAR,Cabbage,NA
14-06-10,KOLKATA,Cabbage,NA
14-06-10,GUWAHATI,Cabbage,NA
14-06-10,SHILLONG,Cabbage,1500
14-06-10,AIZWAL,Cabbage,NA
14-06-10,KOHIMA,Cabbage,NA
14-06-10,AGARTALA,Cabbage,NA
14-06-10,VIJAYWADA,Cabbage,1150
14-06-10,BENGALURU,Cabbage,1400
14-06-10,T.PURAM,Cabbage,1620
14-06-10,CHENNAI,Cabbage,650
14-06-10,DINDIGUL,Cabbage,1200
14-06-10,HYDERABAD,Cabbage,1000
15-06-10,CHANDIGARH,Cabbage,NA
15-06-10,DELHI,Cabbage,NA
15-06-10,SHIMLA,Cabbage,NA
15-06-10,SRINAGAR,Cabbage,NA
15-06-10,JAMMU,Cabbage,NA
15-06-10,AMRITSAR,Cabbage,800
15-06-10,LUDHIANA,Cabbage,850
15-06-10,LUCKNOW,Cabbage,NA
15-06-10,KANPUR,Cabbage,NA
15-06-10,DEHRADUN,Cabbage,NA
15-06-10,RAIPUR,Cabbage,NA
15-06-10,AHMEDABAD,Cabbage,1500
15-06-10,RAJKOT,Cabbage,700
15-06-10,BHOPAL,Cabbage,1000
15-06-10,MUMBAI,Cabbage,NA
15-06-10,JAIPUR,Cabbage,1200
15-06-10,PATNA,Cabbage,NA
15-06-10,RANCHI,Cabbage,NA
15-06-10,BHUBANESHWAR,Cabbage,NA
15-06-10,KOLKATA,Cabbage,NA
15-06-10,GUWAHATI,Cabbage,NA
15-06-10,SHILLONG,Cabbage,1500
15-06-10,AIZWAL,Cabbage,NA
15-06-10,KOHIMA,Cabbage,NA
15-06-10,AGARTALA,Cabbage,NA
15-06-10,VIJAYWADA,Cabbage,1150
15-06-10,BENGALURU,Cabbage,1400
15-06-10,T.PURAM,Cabbage,1620
15-06-10,CHENNAI,Cabbage,650
15-06-10,DINDIGUL,Cabbage,1400
15-06-10,HYDERABAD,Cabbage,1000
16-06-10,CHANDIGARH,Cabbage,NA
16-06-10,DELHI,Cabbage,NA
16-06-10,SHIMLA,Cabbage,NA
16-06-10,SRINAGAR,Cabbage,NA
16-06-10,JAMMU,Cabbage,NA
16-06-10,AMRITSAR,Cabbage,800
16-06-10,LUDHIANA,Cabbage,850
16-06-10,LUCKNOW,Cabbage,NA
16-06-10,KANPUR,Cabbage,NA
16-06-10,DEHRADUN,Cabbage,NA
16-06-10,RAIPUR,Cabbage,NA
16-06-10,AHMEDABAD,Cabbage,1500
16-06-10,RAJKOT,Cabbage,700
16-06-10,BHOPAL,Cabbage,1000
16-06-10,MUMBAI,Cabbage,NA
16-06-10,JAIPUR,Cabbage,1200
16-06-10,PATNA,Cabbage,NA
16-06-10,RANCHI,Cabbage,NA
16-06-10,BHUBANESHWAR,Cabbage,NA
16-06-10,KOLKATA,Cabbage,NA
16-06-10,GUWAHATI,Cabbage,NA
16-06-10,SHILLONG,Cabbage,NA
16-06-10,AIZWAL,Cabbage,NA
16-06-10,KOHIMA,Cabbage,NA
16-06-10,AGARTALA,Cabbage,NA
16-06-10,VIJAYWADA,Cabbage,1150
16-06-10,BENGALURU,Cabbage,1400
16-06-10,T.PURAM,Cabbage,1620
16-06-10,CHENNAI,Cabbage,550
16-06-10,DINDIGUL,Cabbage,1600
16-06-10,HYDERABAD,Cabbage,1100
17-06-10,CHANDIGARH,Cabbage,NA
17-06-10,DELHI,Cabbage,NA
17-06-10,SHIMLA,Cabbage,NA
17-06-10,SRINAGAR,Cabbage,NA
17-06-10,JAMMU,Cabbage,NA
17-06-10,AMRITSAR,Cabbage,800
17-06-10,LUDHIANA,Cabbage,850
17-06-10,LUCKNOW,Cabbage,NA
17-06-10,KANPUR,Cabbage,NA
17-06-10,DEHRADUN,Cabbage,NA
17-06-10,RAIPUR,Cabbage,NA
17-06-10,AHMEDABAD,Cabbage,1400
17-06-10,RAJKOT,Cabbage,700
17-06-10,BHOPAL,Cabbage,1000
17-06-10,MUMBAI,Cabbage,NA
17-06-10,JAIPUR,Cabbage,1200
17-06-10,PATNA,Cabbage,NA
17-06-10,RANCHI,Cabbage,NA
17-06-10,BHUBANESHWAR,Cabbage,NA
17-06-10,KOLKATA,Cabbage,NA
17-06-10,GUWAHATI,Cabbage,NA
17-06-10,SHILLONG,Cabbage,1500
17-06-10,AIZWAL,Cabbage,NA
17-06-10,KOHIMA,Cabbage,NA
17-06-10,AGARTALA,Cabbage,NA
17-06-10,VIJAYWADA,Cabbage,1150
17-06-10,BENGALURU,Cabbage,1400
17-06-10,T.PURAM,Cabbage,1620
17-06-10,CHENNAI,Cabbage,600
17-06-10,DINDIGUL,Cabbage,1400
17-06-10,HYDERABAD,Cabbage,1100
18-06-10,CHANDIGARH,Cabbage,NA
18-06-10,DELHI,Cabbage,NA
18-06-10,SHIMLA,Cabbage,NA
18-06-10,SRINAGAR,Cabbage,NA
18-06-10,JAMMU,Cabbage,NA
18-06-10,AMRITSAR,Cabbage,800
18-06-10,LUDHIANA,Cabbage,800
18-06-10,LUCKNOW,Cabbage,NA
18-06-10,KANPUR,Cabbage,NA
18-06-10,DEHRADUN,Cabbage,NA
