Date,"Index Value",High,Low,"Previous Close"
"02 Sep 20",60.56,65.81,-1.98,63.32
"03 Sep 20",57.56,65.81,-1.98,60.56
"04 Sep 20",54.04,0,0,0
"05 Sep 20",50.41,65.81,-1.98,54.04
"06 Sep 20",46.76,65.81,-1.98,50.41
"07 Sep 20",48.18,65.81,-1.98,46.76
"08 Sep 20",46.37,65.81,-1.98,48.18
"09 Sep 20",43.28,65.81,-1.98,46.37
"10 Sep 20",41.57,65.81,-1.98,43.28
"11 Sep 20",42.73,0,0,0
"12 Sep 20",43.22,65.81,-1.98,42.73
"13 Sep 20",45.2,65.81,-1.98,43.22
"14 Sep 20",48.54,65.81,-1.98,45.2
"15 Sep 20",50.22,65.81,-1.98,48.54
"16 Sep 20",52.06,65.81,-1.98,50.22
"17 Sep 20",52.98,65.81,-1.98,52.06
"18 Sep 20",53.36,0,0,0
"19 Sep 20",52.92,65.81,-1.98,53.36
"20 Sep 20",52.99,65.81,-1.98,52.92
"21 Sep 20",55.98,65.81,-1.98,52.99
"22 Sep 20",60.55,65.81,-1.98,55.98
"23 Sep 20",67.99,67.99,-1.98,60.55
"24 Sep 20",72.91,72.91,-1.98,67.99
"25 Sep 20",76.4,0,0,0
"26 Sep 20",82.88,82.88,-1.98,76.4
"27 Sep 20",83.99,83.99,-1.98,82.88
"28 Sep 20",81.27,83.99,-1.98,83.99
"29 Sep 20",78.33,83.99,-1.98,81.27
"30 Sep 20",78.11,83.99,-1.98,78.33
"01 Jun 21",1.71,1.71,0,0
"02 Jun 21",3.12,3.12,0,1.71
"03 Jun 21",4.34,4.34,0,3.12
"04 Jun 21",7.39,7.39,0,4.34
"05 Jun 21",8.72,8.72,0,7.39
"06 Jun 21",9.5,9.5,0,8.72
"07 Jun 21",7.32,9.41,0,9.41
"08 Jun 21",6.62,9.41,0,7.32
"09 Jun 21",9.3,9.41,0,6.62
"10 Jun 21",10.24,10.24,0,9.3
"11 Jun 21",11.13,11.13,0,10.25
"12 Jun 21",12.08,12.08,0,11.13
"13 Jun 21",14.4,14.4,0,12.08
"14 Jun 21",16.02,16.02,0,14.4
"15 Jun 21",18.58,18.58,0,16.02
"16 Jun 21",22.1,22.1,0,18.58
"17 Jun 21",25.94,25.94,0,21.1
"18 Jun 21",31.23,31.23,0,25.54
"19 Jun 21",36.25,36.25,0,31.23
"20 Jun 21",39.28,39.28,0,36.25
"21 Jun 21",37.62,39.38,0,39.38
"22 Jun 21",32.17,39.38,0,37.62
"23 Jun 21",30.48,39.38,0,32.17
"24 Jun 21",28.35,39.38,0,30.48
"25 Jun 21",26.25,39.38,0,28.35
"26 Jun 21",23.65,3,0,26.25
"27 Jun 21",23.32,39.38,0,23.65
"28 Jun 21",22.53,39.38,0,23.32
"29 Jun 21",17.39,39.38,0,22.53
"30 Jun 21",12.44,39.38,0,17.39
"01 Jul 21",9.08,39.38,0,12.44
"02 Jul 21",7.48,39.38,0,9.08
"03 Jul 21",4.39,39.38,0,7.48
"04 Jul 21",0.44,39.38,0,4.39
"05 Jul 21",-3.85,39.38,-3.85,0.44
"06 Jul 21",-8.24,39.38,-8.24,-3.85
"07 Jul 21",-14.12,39.38,-14.12,-8.24
"08 Jul 21",-14.04,39.38,-14.12,-14.12
"09 Jul 21",-16.53,3,-16.53,-14.04
"10 Jul 21",-19.28,39.38,-19.28,-16.53
"11 Jul 21",-21.67,39.38,-21.67,-19.28
"12 Jul 21",-21.65,39.38,-21.67,-21.67
"13 Jul 21",-19.73,39.38,-21.67,-21.65
"14 Jul 21",-16.24,39.38,-21.67,-19.72
"15 Jul 21",-16.12,39.38,-21.67,-16.24
"16 Jul 21",-20.17,39.38,-21.67,-16.12
"17 Jul 21",-22.27,39.38,-21.67,-20.17
"18 Jul 21",-20.04,39.38,-21.67,-22.27
"19 Jul 21",-13.83,39.38,-21.67,-20.04
"20 Jul 21",-13.79,39.38,-21.67,-13.83
"21 Jul 21",-10.68,39.38,-21.67,-13.79
"22 Jul 21",-6.39,39.38,-22.27,-13.79
"23 Jul 21",-3.4,39.38,-22.27,-6.39
"24 Jul 21",-2.57,39.38,-22.27,-3.4
"25 Jul 21",-4.43,39.38,-22.27,-2.57
"26 Jul 21",-4.71,39.38,-22.27,-4.43
"27 Jul 21",-7.13,39.38,-22.27,-4.71
"28 Jul 21",-8.18,39.38,-22.27,-7.13
"29 Jul 21",-9.46,39.38,-22.27,-8.18
"30 Jul 21",-8.82,39.38,-22.27,-9.46
"31 Jul 21",-7.97,39.38,-22.27,-8.82
"01 Aug 21",-7.49,39.38,-22.27,-7.97
"02 Aug 21",-8.95,39.38,-22.27,-7.49
"03 Aug 21",-10.73,39.38,-22.27,-8.95
"04 Aug 21",-13.6,39.38,-22.27,-10.73
"05 Aug 21",-19.4,39.38,-22.27,-13.6
"06 Aug 21",-24.8,39.38,-24.8,-19.4
"07 Aug 21",-26.57,39.38,-26.57,-24.8
"08 Aug 21",-28.02,39.38,-28.02,-26.57
"09 Aug 21",-31.68,39.38,-31.68,-28.02
"10 Aug 21",-31.95,39.38,-31.95,-31.68
"11 Aug 21",-36.92,39.38,-36.92,-31.95
"12 Aug 21",-40.15,39.38,-40.15,-36.92
"13 Aug 21",-42.42,39.38,-42.42,-40.15
"14 Aug 21",-45.71,39.38,-45.71,-42.42
"15 Aug 21",-48.02,39.38,-48.02,-45.71
"16 Aug 21",-51.76,39.38,-51.76,-48.02
"17 Aug 21",-54.57,39.38,-54.57,-51.76
"18 Aug 21",-53.64,39.38,-54.57,-54.57
"19 Aug 21",-52.63,39.38,-54.57,-53.64
"20 Aug 21",-51.27,39.38,-54.57,-52.63
"21 Aug 21",-51.15,39.38,-54.57,-51.27
"22 Aug 21",-51.14,39.38,-54.57,-51.15
"23 Aug 21",-53.93,39.38,-54.57,-51.14
"24 Aug 21",-57.13,39.38,-57.13,-53.93
"25 Aug 21",-60.55,39.38,-60.55,-57.13
"26 Aug 21",-61.24,39.38,-61.24,-60.55
"27 Aug 21",-61.27,39.38,-61.27,-61.24
"28 Aug 21",-61.97,39.38,-61.97,-61.27
"29 Aug 21",-63.19,39.38,-63.19,-61.97
"30 Aug 21",-64.23,39.38,-64.23,-63.19
"31 Aug 21",-62.33,39.38,-64.23,-64.23
"01 Sep 21",-61.38,39.38,-64.23,-62.33
"02 Sep 21",-59.31,39.38,-64.23,-61.38
"03 Sep 21",-62.32,39.38,-64.23,-59.31
"04 Sep 21",-63.03,39.38,-64.23,-62.32
"05 Sep 21",-65.16,39.38,-65.16,-63.03
"06 Sep 21",-66.57,39.38,-66.57,-65.16
"07 Sep 21",-60.33,39.38,-66.57,-66.57
"08 Sep 21",-59.6,39.38,-66.57,-60.33
"09 Sep 21",-59.91,39.38,-66.57,-59.6
"10 Sep 21",-59.07,39.38,-66.57,-59.91
"11 Sep 21",-55.43,39.38,-66.57,-59.07
"12 Sep 21",-52.67,39.38,-66.57,-55.43
"13 Sep 21",-47.42,39.38,-66.57,-52.67
"14 Sep 21",-41.09,39.38,-66.57,-47.42
"15 Sep 21",-38.6,39.38,-66.57,-41.09
"16 Sep 21",-35.5,39.38,-66.57,-38.6
"17 Sep 21",-34.21,39.38,-66.57,-35.5
"18 Sep 21",-36.2,39.38,-66.57,-34.21
"19 Sep 21",-38.11,39.38,-66.57,-36.2
"20 Sep 21",-37.06,39.38,-66.57,-38.11
"21 Sep 21",-35.6,39.38,-66.57,-37.06
"22 Sep 21",-34.48,39.38,-66.57,-35.6
"23 Sep 21",-33.4,39.38,-66.57,-34.48
"24 Sep 21",-32.86,39.38,-66.57,-33.4
"25 Sep 21",-34.9,39.38,-66.57,-32.86
"26 Sep 21",-34.26,39.38,-66.57,-34.9
"27 Sep 21",-30.66,39.38,-66.57,-34.26
"28 Sep 21",-24.51,39.38,-66.57,-30.66
"29 Sep 21",-20.07,39.38,-66.57,-24.51
"30 Sep 21",-18.19,39.38,-66.57,-20.07
"01 Jun 22",-1.04,0,-1.04,0
"02 Jun 22",-2.84,0,-2.84,-1.04
"03 Jun 22",-3.74,0,-3.74,-2.84
"04 Jun 22",-4.09,0,-4.09,-3.74
"05 Jun 22",-6.31,0,-6.31,-4.09
"06 Jun 22",-6.33,0,-6.33,-6.31
"07 Jun 22",-9.25,0,-9.25,-6.33
"08 Jun 22",-11.23,0,-11.23,-9.25
"09 Jun 22",-13.61,0,-13.61,-11.23
"10 Jun 22",-16.01,0,-16.01,-13.61
"11 Jun 22",-17.27,0,-17.27,-16.01
"12 Jun 22",-16.59,0,-17.27,-17.27
"13 Jun 22",-17.93,0,-17.93,-16.59
"14 Jun 22",-21.39,0,-21.39,-17.93
"15 Jun 22",-19.53,0,-21.39,-21.39
"16 Jun 22",-16.66,0,-21.39,-19.53
"17 Jun 22",-12.63,0,-21.39,-16.66
"18 Jun 22",-15.59,0,-21.39,-12.63
"19 Jun 22",-10.33,0,-21.39,-15.59
"20 Jun 22",-7.77,0,-21.39,-10.33
"21 Jun 22",-5.05,0,-21.39,-7.77
"22 Jun 22",-4.24,0,-21.39,-5.05
"23 Jun 22",-7.86,0,-21.39,-4.24
"24 Jun 22",-10.01,0,-21.39,-7.86
"25 Jun 22",-11.67,0,-21.39,-10.01
"26 Jun 22",-14.28,0,-21.39,-11.67
"27 Jun 22",-16.7,0,-21.39,-14.28
"28 Jun 22",-16.32,0,-21.39,-16.7
"29 Jun 22",-13.2,0,-21.39,-16.32
"30 Jun 22",-8.69,0,-21.39,-13.2
"01 Jul 22",-4.46,0,-21.39,-8.69
"02 Jul 22",-3.25,0,-21.39,-4.46
"03 Jul 22",-1.75,0,-21.39,-3.25
"04 Jul 22",-2.06,0,-21.39,-1.75
"05 Jul 22",0.52,0.52,-21.39,-2.06
"06 Jul 22",5.03,5.03,-21.39,0.52
"07 Jul 22",5.06,5.06,-21.39,5.03
"08 Jul 22",10.04,10.04,-21.39,5.06
"09 Jul 22",11.58,11.58,-21.39,10.04
"10 Jul 22",13.52,13.52,-21.39,11.58
"11 Jul 22",14.87,14.87,-21.39,13.52
"12 Jul 22",19.58,19.58,-21.39,14.87
"13 Jul 22",22.12,22.12,-21.39,19.58
"14 Jul 22",25.27,25.27,-21.39,22.12
"15 Jul 22",30.99,30.99,-21.39,25.27
"16 Jul 22",28.56,30.99,-21.39,30.99
"17 Jul 22",29.3,30.99,-21.39,28.56
"18 Jul 22",28.67,30.99,-21.39,29.3
"19 Jul 22",26.09,30.99,-21.39,28.67
"20 Jul 22",19.76,30.99,-21.39,26.09
"21 Jul 22",11.73,30.99,-21.39,19.76
"22 Jul 22",8.36,30.99,-21.39,11.73
"23 Jul 22",9.11,30.99,-21.39,8.36
"24 Jul 22",10.59,30.99,-21.39,9.11
"25 Jul 22",8.93,30.99,-21.39,10.59
"26 Jul 22",8.8,30.99,-21.39,8.93
"27 Jul 22",6.62,30.99,-21.39,8.8
"28 Jul 22",1.14,30.99,-21.39,6.62
"29 Jul 22",-2.77,30.99,-21.39,1.14
"30 Jul 22",-5.78,30.99,-21.39,-2.77
"31 Jul 22",-7.71,30.99,-21.39,-5.78
"01 Aug 22",-9.34,30.99,-21.39,-7.71
"02 Aug 22",-9.88,30.99,-21.39,-9.34
"03 Aug 22",-11.05,30.99,-21.39,-9.88
"04 Aug 22",-12.08,30.99,-21.39,-11.05
"05 Aug 22",-11.86,30.99,-21.39,-12.08
"06 Aug 22",-10.19,30.99,-21.39,-11.86
"07 Aug 22",-8.65,30.99,-21.39,-10.19
"08 Aug 22",-3.79,30.99,-21.39,-8.65
"09 Aug 22",-1.49,30.99,-21.39,-3.79
"10 Aug 22",1.68,30.99,-21.39,-1.49
"11 Aug 22",2.45,30.99,-21.39,1.68
"12 Aug 22",-0.06,30.99,-21.39,2.45
"13 Aug 22",-0.88,30.99,-21.39,-0.06
"14 Aug 22",1.46,30.99,-21.39,-0.88
"15 Aug 22",7.44,30.99,-21.39,1.46
"16 Aug 22",9.11,30.99,-21.39,7.44
"17 Aug 22",6.51,30.99,-21.39,9.11
"18 Aug 22",1.8,30.99,-21.39,6.51
"19 Aug 22",-1.7,30.99,-21.39,1.8
"20 Aug 22",-0.36,30.99,-21.39,-1.7
"21 Aug 22",-1.39,30.99,-21.39,-0.36
"22 Aug 22",-0.02,30.99,-21.39,-1.39
"23 Aug 22",0.86,30.99,-21.39,-0.02
"24 Aug 22",0.63,30.99,-21.39,0.86
"25 Aug 22",-0.58,30.99,-21.39,0.63
"26 Aug 22",-5.41,30.99,-21.39,-0.58
"27 Aug 22",-10.43,30.99,-21.39,-5.41
"28 Aug 22",-10.69,30.99,-21.39,-10.43
"29 Aug 22",-13.15,30.99,-21.39,-10.69
"30 Aug 22",-16.79,30.99,-21.39,-13.15
"31 Aug 22",-19.95,30.99,-21.39,-16.79
"01 Sep 22",-22.93,30.99,-22.93,-19.95
"02 Sep 22",-24.38,30.99,-24.38,-22.93
"03 Sep 22",-28.67,30.99,-28.67,-24.38
"04 Sep 22",-26.33,30.99,-28.67,-28.67
"05 Sep 22",-27.35,30.99,-28.67,-26.33
"06 Sep 22",-29.46,30.99,-29.46,-27.35
"07 Sep 22",-32.2,30.99,-32.2,-29.46
"08 Sep 22",-35.05,30.99,-35.05,-32.2
"09 Sep 22",-37.06,30.99,-37.06,-35.05
"10 Sep 22",-38.64,30.99,-38.64,-37.06
"11 Sep 22",-35.94,30.99,-38.64,-38.64
"12 Sep 22",-32.66,30.99,-38.64,-35.94
"13 Sep 22",-27.93,30.99,-38.64,-32.66
"14 Sep 22",-25.65,30.99,-38.64,-27.93
"15 Sep 22",-20.79,30.99,-38.64,-25.65
"16 Sep 22",-16.15,30.99,-38.64,-20.79
"17 Sep 22",-15.43,30.99,-38.64,-16.15
"18 Sep 22",-18.03,30.99,-38.64,-15.43
"19 Sep 22",-20.14,30.99,-38.64,-18.03
"20 Sep 22",-21.16,30.99,-38.64,-20.14
"21 Sep 22",-22.25,30.99,-38.64,-21.16
"22 Sep 22",-22.31,30.99,-38.64,-22.25
"23 Sep 22",-23.75,30.99,-38.64,-22.31
"24 Sep 22",-21.14,30.99,-38.64,-23.75
"25 Sep 22",-19.62,30.99,-38.64,-21.14
"26 Sep 22",-20.33,30.99,-38.64,-19.62
"27 Sep 22",-21.62,30.99,-38.64,-20.33
"28 Sep 22",-24.02,30.99,-38.64,-21.62
"29 Sep 22",-24.99,30.99,-38.64,-24.02
"30 Sep 22",-25.84,30.99,-38.64,-24.99
"01 Jun 23",-1.48,0,-1.48,0
"02 Jun 23",-3.53,0,-3.53,-1.48
"03 Jun 23",-6.76,0,-6.76,-3.53
"04 Jun 23",-8.95,0,-8.95,-6.76
"05 Jun 23",-12.61,0,-12.61,-8.95
"06 Jun 23",-16.84,0,-16.84,-12.61
"07 Jun 23",-20.8,0,-20.8,-16.84
"08 Jun 23",-24.29,0,-24.29,-20.8
"09 Jun 23",-27.48,0,-27.48,-24.29
"10 Jun 23",-30.36,0,-30.36,-27.48
"11 Jun 23",-31.57,0,-31.57,-30.36
"12 Jun 23",-34.41,0,-34.41,-31.57
"13 Jun 23",-37.34,0,-37.34,-34.41
"14 Jun 23",-40.68,0,-40.68,-37.34
"15 Jun 23",-42.98,0,-42.98,-40.68
"16 Jun 23",-42.45,0,-42.98,-42.98
"17 Jun 23",-42.67,0,-42.98,-42.45
"18 Jun 23",-41.66,0,-42.98,-42.67
"19 Jun 23",-41.32,0,-42.98,-41.66
"20 Jun 23",-43.57,0,-43.57,-41.32
"21 Jun 23",-44.39,0,-44.39,-43.57
"22 Jun 23",-44.67,0,-44.67,-44.39
"23 Jun 23",-46.53,0,-46.53,-44.67
"24 Jun 23",-48.93,0,-48.93,-46.53
"25 Jun 23",-46.18,0,-48.93,-48.93
"26 Jun 23",-40.87,0,-48.93,-46.18
"27 Jun 23",-37.3,0,-48.93,-40.87
"28 Jun 23",-32.67,0,-48.93,-37.3
"29 Jun 23",-27.65,0,-48.93,-32.67
"30 Jun 23",-23.64,0,-48.93,-27.65
"01 Jul 23",-21.63,0,-48.93,-23.64
"02 Jul 23",-22.24,0,-48.93,-21.63
"03 Jul 23",-25.51,0,-48.93,-22.24
"04 Jul 23",-26.63,0,-48.93,-25.51
"05 Jul 23",-23.77,0,-48.93,-26.63
"06 Jul 23",-17.7,0,-48.93,-23.77
"07 Jul 23",-10.12,0,-48.93,-17.7
"08 Jul 23",-3.24,0,-48.93,-10.12
"09 Jul 23",2.06,2.06,-48.93,-3.24
"10 Jul 23",1.35,2.06,-48.93,2.06
"11 Jul 23",1.16,2.06,-48.93,1.35
"12 Jul 23",-0.88,2.06,-48.93,1.16
"13 Jul 23",-0.02,2.06,-48.93,-0.88
"14 Jul 23",-0.21,2.06,-48.93,-0.02
"15 Jul 23",-2.33,2.06,-48.93,-0.21
"16 Jul 23",-1.49,2.06,-48.93,-2.33
"17 Jul 23",-2.59,2.06,-48.93,-1.49
"18 Jul 23",-2.43,2.06,-48.93,-2.59
"18 Jul 23",-2.43,2.06,-48.93,-2.59
"19 Jul 23",-2.9,2.06,-48.93,-2.43
"20 Jul 23",-5.05,2.06,-48.93,-2.9
"21 Jul 23",-6.39,2.06,-48.93,-5.05
"22 Jul 23",-6.54,2.06,-48.93,-6.39
"23 Jul 23",-6.08,2.06,-48.93,-6.54
"24 Jul 23",-7.29,2.06,-48.93,-6.08
"25 Jul 23",-4.78,2.06,-48.93,-7.29
"26 Jul 23",-3.14,2.06,-48.93,-4.78
"27 Jul 23",2.91,2.91,-48.93,-3.14
"28 Jul 23",3.9,3.9,-48.93,2.91
"29 Jul 23",5.44,5.44,-48.93,3.9
"30 Jul 23",0.88,5.44,-48.93,5.44
"31 Jul 23",-4.38,5.44,-48.93,0.88
"01 Aug 23",-9.12,5.44,-48.93,-4.38
"02 Aug 23",-9.88,5.44,-48.93,-9.12
"03 Aug 23",-10.55,5.44,-48.93,-9.88
"04 Aug 23",-13.19,5.44,-48.93,-10.55
"05 Aug 23",-18.88,5.44,-48.93,-13.19
"06 Aug 23",-24.1,5.44,-48.93,-18.88
"07 Aug 23",-27.9,5.44,-48.93,-24.1
"08 Aug 23",-32.91,5.44,-48.93,-27.9
"09 Aug 23",-38.19,5.44,-48.93,-32.91
"10 Aug 23",-41.29,5.44,-48.93,-38.19
"11 Aug 23",-47.63,5.44,-48.93,-41.29
"12 Aug 23",-53.11,5.44,-53.11,-47.63
"13 Aug 23",-55.93,5.44,-55.93,-53.11
"14 Aug 23",-61.33,5.44,-61.33,-55.93
"15 Aug 23",-68.24,5.44,-68.24,-61.33
"16 Aug 23",-74.61,5.44,-74.61,-68.24
"17 Aug 23",-80.3,5.44,-80.3,-74.61
"18 Aug 23",-82.67,5.44,-82.67,-80.3
"20 Aug 23",-88.85,5.44,-88.85,-84.99
"21 Aug 23",-95.23,5.44,-95.23,-88.85
"22 Aug 23",-98.58,5.44,-98.58,-95.23
"23 Aug 23",-99.3,5.44,-99.3,-98.58
"24 Aug 23",-102.52,5.44,-102.52,-99.3
"25 Aug 23",-103.62,5.44,-103.62,-102.52
"26 Aug 23",-106.6,5.44,-106.6,-103.62
"27 Aug 23",-108.82,5.44,-108.82,-106.6
"28 Aug 23",-113.64,5.44,-113.64,-108.82
"29 Aug 23",-119.71,5.44,-119.71,-113.64
"30 Aug 23",-126.9,5.44,-126.9,-119.71
"31 Aug 23",-133.52,5.44,-133.52,-126.9
"01 Sep 23",-139.61,5.44,-139.61,-133.52
"02 Sep 23",-145.45,5.44,-145.45,-139.61
"03 Sep 23",-149.12,5.44,-149.12,-145.45
"04 Sep 23",-150.16,5.44,-150.16,-149.12
"05 Sep 23",-154.07,5.44,-154.07,-150.16
"06 Sep 23",-156.98,5.44,-156.98,-154.07
"07 Sep 23",-158.56,5.44,-158.56,-156.98
"08 Sep 23",-157.33,5.44,-158.56,-158.56
"09 Sep 23",-157.38,5.44,-158.56,-157.33
"10 Sep 23",-157.88,5.44,-158.56,-157.38
"11 Sep 23",-158.16,5.44,-158.16,-157.88
"12 Sep 23",-160.68,5.44,-160.68,-158.16
"13 Sep 23",-163.4,5.44,-163.4,-160.68
"14 Sep 23",-163.35,5.44,-163.4,-163.4
"15 Sep 23",-160.68,5.44,-163.4,-163.35
"16 Sep 23",-158.46,5.44,-163.4,-160.68
"17 Sep 23",-156.07,5.44,-163.4,-158.46
"18 Sep 23",-155.92,5.44,-163.4,-156.07
"19 Sep 23",-155.12,5.44,-163.4,-155.92
"20 Sep 23",-154.76,5.44,-163.4,-155.12
"21 Sep 23",-152.3,5.44,-163.4,-154.76
"22 Sep 23",-148.5,5.44,-163.4,-152.3
"23 Sep 23",-145.1,5.44,-163.4,-148.5
"24 Sep 23",-142.37,5.44,-163.4,-145.1
"25 Sep 23",-142.74,5.44,-163.4,-142.37
"26 Sep 23",-144.67,5.44,-163.4,-142.74
"27 Sep 23",-145.72,5.44,-163.4,-144.67
"28 Sep 23",-146.91,5.44,-163.4,-145.72
"29 Sep 23",-147.19,5.44,-163.4,-146.91
"30 Sep 23",-146.22,5.44,-163.4,-147.19
"01 Oct 23",-147.19,5.44,-163.4,-146.91
"02 Oct 23",-146.22,5.44,-163.4,-147.19
"03 Oct 23",-146.22,5.44,-163.4,-147.19
"04 Oct 23",-146.22,5.44,-163.4,-147.19
"05 Oct 23",-146.22,5.44,-163.4,-147.19
"06 Oct 23",-146.22,5.44,-163.4,-147.19
"01 Jun 24",-1.51,0,-1.51,0
"02 Jun 24",0.02,0.02,-1.51,-1.51
"03 Jun 24",3.49,3.49,-1.51,0.02
"04 Jun 24",3.48,3.49,-1.51,3.49
"05 Jun 24",2.56,3.49,-1.51,3.48
"06 Jun 24",1.99,3.49,-1.51,2.56
"07 Jun 24",2.5,3.49,-1.51,1.99
"08 Jun 24",3.04,3.49,-1.51,2.5
"09 Jun 24",4.62,4.62,-1.51,3.04
"10 Jun 24",4.55,4.62,-1.51,4.62
"11 Jun 24",2.33,4.62,-1.51,4.55
"12 Jun 24",0.47,4.62,-1.51,2.33
"13 Jun 24",-1.6,4.62,-1.6,0.47
"14 Jun 24",-6.01,4.62,-6.01,-1.6
"15 Jun 24",-10.36,4.62,-10.36,-6.01
"18 Jun 24",-16.81,4.62,-16.81,-16.17
"19 Jun 24",-14.89,4.62,-16.81,-16.81
"20 Jun 24",-14.48,4.62,-16.81,-14.89
"21 Jun 24",-14.87,4.62,-16.81,-14.48
"22 Jun 24",-15.29,4.62,-16.81,-14.87
"23 Jun 24",-18.03,4.62,-18.03,-15.29
"24 Jun 24",-21.35,4.62,-21.35,-18.03
"25 Jun 24",-22.92,4.62,-22.92,-21.35
"26 Jun 24",-24.08,4.62,-24.08,-22.92
"27 Jun 24",-21.32,4.62,-24.08,-24.08
"29 Jun 24",-14.65,4.62,-24.08,-16.37
"30 Jun 24",-8.03,4.62,-24.08,-14.65
"01 Jul 24",0.55,4.62,-24.09,-8.03
"02 Jul 24",3.38,4.62,-24.09,0.55
"03 Jul 24",3.09,4.62,-24.09,3.38
"04 Jul 24",5,5,-24.09,3.09
"05 Jul 24",6.73,6.73,-24.09,5
"06 Jul 24",14,14,-24.09,6.73
"07 Jul 24",18.57,18.57,-24.09,14
"08 Jul 24",19.8,19.8,-24.09,18.57
"09 Jul 24",18.84,19.8,-24.09,19.8
"10 Jul 24",13.88,19.9,-24.09,18.84
"11 Jul 24",9.75,19.8,-24.09,13.88
"12 Jul 24",8.18,19.8,-24.09,9.75
"13 Jul 24",11.82,19.8,-24.09,8.18
"14 Jul 24",12.79,19.8,-24.09,11.82
"15 Jul 24",12.16,19.8,-24.09,12.79
"16 Jul 24",14.3,19.8,-24.09,12.16
"17 Jul 24",11.32,19.8,-24.09,14.3
"18 Jul 24",9.62,19.8,-24.09,11.32
"19 Jul 24",11.93,19.8,-24.09,9.62
"20 Jul 24",14.58,19.8,-24.09,11.93
"21 Jul 24",16.03,19.8,-24.09,14.58
"25 Jul 24",29.02,29.02,-24.09,25.9
"26 Jul 24",28.08,29.02,-24.09,29.02
"27 Jul 24",26.62,29.02,-24.09,28.08
"28 Jul 24",24.83,29.02,-24.09,26.62
"29 Jul 24",21.79,29.02,-24.09,24.84
"30 Jul 24",21.3,29.02,-24.09,21.79
"31 Jul 24",20.23,29.02,-24.09,21.3
"01 Aug 24",28.54,29.02,-24.09,20.23
"02 Aug 24",35.46,35.46,-24.09,28.54
"03 Aug 24",40.52,40.52,-24.09,35.46
"04 Aug 24",43.11,43.11,-24.09,40.52
"05 Aug 24",42.46,43.11,-24.09,43.11
"07 Aug 24",51.56,51.56,-24.09,45.4
"08 Aug 24",53.51,53.51,-24.09,51.56
"09 Aug 24",52.72,53.51,-24.09,53.51
"10 Aug 24",50.98,53.51,-24.09,52.72
"11 Aug 24",50.52,53.51,-24.09,50.99
"12 Aug 24",49.31,53.51,-24.09,50.52
"13 Aug 24",42.1,53.51,-24.09,49.31
"14 Aug 24",42.1,53.51,-24.09,45.26
"15 Aug 24",41.88,53.51,-24.09,42.1
"16 Aug 24",40.77,53.51,-24.09,41.88
"17 Aug 24",40.53,53.51,-24.09,40.77
"18 Aug 24",37.85,53.51,-24.09,40.53
"19 Aug 24",36.35,53.51,-24.09,37.85
"20 Aug 24",37.28,53.51,-24.09,36.35
"21 Aug 24",37.65,53.51,-24.09,37.28
"22 Aug 24",37.81,53.51,-24.09,37.65
"23 Aug 24",36.51,53.51,-24.09,37.65
"24 Aug 24",42.52,53.51,-24.09,36.51
"25 Aug 24",47.05,53.51,-24.09,42.52
"26 Aug 24",48.45,53.51,-24.09,47.05
"27 Aug 24",54.96,54.96,-24.09,48.45
"28 Aug 24",58.24,58.24,-24.09,54.96
"29 Aug 24",60.59,60.59,-24.09,58.24
"30 Aug 24",61.37,61.37,-24.09,60.59
"31 Aug 24",63.07,63.07,-24.09,61.37
"01 Sep 24",67.23,67.23,-24.09,63.07
