Date,zone,centre,Gram Dal_Price
31-12-08,3,KOLKATA,2800
31-12-08,3,AGARTALA,3300
31-12-08,4,HYDERABAD,3100
31-12-08,4,VIJAYAWADA,3100
31-12-08,4,BANGALORE,2900
31-12-08,4,THIRUVANANTHAPURAM,4000
31-12-08,4,ERNAKULAM,3744
31-12-08,4,CHENNAI,3200
31-12-08,4,MADURAI,2800
31-12-08,4,PONDICHERRY,3300
07-01-09,1,HISAR,3200
07-01-09,1,KARNAL,2950
07-01-09,1,SHIMLA,3650
07-01-09,1,MANDI,3350
07-01-09,1,SRINAGAR,3400
07-01-09,1,JAMMU,2500
07-01-09,1,AMRITSAR,2800
07-01-09,1,LUDHIANA,3000
07-01-09,1,LUCKNOW,3650
07-01-09,1,KANPUR,3450
07-01-09,1,CHANDIGARH,4300
07-01-09,1,DELHI,2975
07-01-09,2,AHMEDABAD,2700
07-01-09,2,RAJKOT,2750
07-01-09,2,PANAJI,3100
07-01-09,2,BHOPAL,2800
07-01-09,2,INDORE,3150
07-01-09,2,MUMBAI,2900
07-01-09,2,NAGPUR,2850
07-01-09,2,JAIPUR,2400
07-01-09,2,JODHPUR,2800
07-01-09,3,GUWAHATI,3050
07-01-09,3,PATNA,3200
07-01-09,3,SHILLONG,3300
07-01-09,3,AIZAWL,NA
07-01-09,3,BHUBANESHWAR,3000
07-01-09,3,CUTTACK,2954
07-01-09,3,KOLKATA,2800
07-01-09,3,AGARTALA,3300
07-01-09,4,HYDERABAD,3100
07-01-09,4,VIJAYAWADA,3100
07-01-09,4,BANGALORE,2700
07-01-09,4,THIRUVANANTHAPURAM,4000
07-01-09,4,ERNAKULAM,3744
07-01-09,4,CHENNAI,3200
07-01-09,4,MADURAI,2800
07-01-09,4,PONDICHERRY,3300
14-01-09,1,HISAR,3000
14-01-09,1,KARNAL,2800
14-01-09,1,SHIMLA,3650
14-01-09,1,MANDI,3350
14-01-09,1,SRINAGAR,3400
14-01-09,1,JAMMU,2500
14-01-09,1,AMRITSAR,2800
14-01-09,1,LUDHIANA,3000
14-01-09,1,LUCKNOW,3650
14-01-09,1,KANPUR,3450
14-01-09,1,CHANDIGARH,4300
14-01-09,1,DELHI,2975
14-01-09,2,AHMEDABAD,2700
14-01-09,2,RAJKOT,2750
14-01-09,2,PANAJI,3000
14-01-09,2,BHOPAL,2600
14-01-09,2,INDORE,3150
14-01-09,2,MUMBAI,2900
14-01-09,2,NAGPUR,2700
14-01-09,2,JAIPUR,2400
14-01-09,2,JODHPUR,2800
14-01-09,3,GUWAHATI,3050
14-01-09,3,PATNA,3200
14-01-09,3,SHILLONG,3300
14-01-09,3,AIZAWL,NA
14-01-09,3,BHUBANESHWAR,3000
14-01-09,3,CUTTACK,2954
14-01-09,3,KOLKATA,2800
14-01-09,3,AGARTALA,3300
14-01-09,4,HYDERABAD,3100
14-01-09,4,VIJAYAWADA,3100
14-01-09,4,BANGALORE,2700
14-01-09,4,THIRUVANANTHAPURAM,4000
14-01-09,4,ERNAKULAM,3744
14-01-09,4,CHENNAI,3200
14-01-09,4,MADURAI,2800
14-01-09,4,PONDICHERRY,3300
21-01-09,1,HISAR,3000
21-01-09,1,KARNAL,2850
21-01-09,1,SHIMLA,3650
21-01-09,1,MANDI,3350
21-01-09,1,SRINAGAR,3400
21-01-09,1,JAMMU,2500
21-01-09,1,AMRITSAR,2800
21-01-09,1,LUDHIANA,3000
21-01-09,1,LUCKNOW,3650
21-01-09,1,KANPUR,3450
21-01-09,1,CHANDIGARH,4300
21-01-09,1,DELHI,2975
21-01-09,2,AHMEDABAD,2700
21-01-09,2,RAJKOT,2750
21-01-09,2,PANAJI,3000
21-01-09,2,BHOPAL,2600
21-01-09,2,INDORE,3150
21-01-09,2,MUMBAI,3050
21-01-09,2,NAGPUR,2850
21-01-09,2,JAIPUR,2400
21-01-09,2,JODHPUR,2800
21-01-09,3,GUWAHATI,3050
21-01-09,3,PATNA,3200
21-01-09,3,SHILLONG,3300
21-01-09,3,AIZAWL,NA
21-01-09,3,BHUBANESHWAR,3000
21-01-09,3,CUTTACK,2954
21-01-09,3,KOLKATA,2800
21-01-09,3,AGARTALA,3300
21-01-09,4,HYDERABAD,3100
21-01-09,4,VIJAYAWADA,3100
21-01-09,4,BANGALORE,2700
21-01-09,4,THIRUVANANTHAPURAM,4000
21-01-09,4,ERNAKULAM,3744
21-01-09,4,CHENNAI,3200
21-01-09,4,MADURAI,2800
21-01-09,4,PONDICHERRY,3300
28-01-09,1,HISAR,3000
28-01-09,1,KARNAL,2850
28-01-09,1,SHIMLA,3200
28-01-09,1,MANDI,3400
28-01-09,1,SRINAGAR,3400
28-01-09,1,JAMMU,2500
28-01-09,1,AMRITSAR,2800
28-01-09,1,LUDHIANA,3000
28-01-09,1,LUCKNOW,3650
28-01-09,1,KANPUR,3500
28-01-09,1,CHANDIGARH,4300
28-01-09,1,DELHI,3100
28-01-09,2,AHMEDABAD,2700
28-01-09,2,RAJKOT,2750
28-01-09,2,PANAJI,3000
28-01-09,2,BHOPAL,2600
28-01-09,2,INDORE,3150
28-01-09,2,MUMBAI,3050
28-01-09,2,NAGPUR,2650
28-01-09,2,JAIPUR,2400
28-01-09,2,JODHPUR,2800
28-01-09,3,GUWAHATI,3050
28-01-09,3,PATNA,3200
28-01-09,3,SHILLONG,3300
28-01-09,3,AIZAWL,NA
28-01-09,3,BHUBANESHWAR,3000
28-01-09,3,CUTTACK,2954
28-01-09,3,KOLKATA,2800
28-01-09,3,AGARTALA,3300
28-01-09,4,HYDERABAD,3100
28-01-09,4,VIJAYAWADA,3100
28-01-09,4,BANGALORE,2700
28-01-09,4,THIRUVANANTHAPURAM,4000
28-01-09,4,ERNAKULAM,3744
28-01-09,4,CHENNAI,3200
28-01-09,4,MADURAI,2800
28-01-09,4,PONDICHERRY,3300
04-02-09,1,HISAR,3000
04-02-09,1,KARNAL,2820
04-02-09,1,SHIMLA,3200
04-02-09,1,MANDI,3400
04-02-09,1,SRINAGAR,3400
04-02-09,1,JAMMU,2500
04-02-09,1,AMRITSAR,2800
04-02-09,1,LUDHIANA,3000
04-02-09,1,LUCKNOW,3650
04-02-09,1,KANPUR,3550
04-02-09,1,CHANDIGARH,4300
04-02-09,1,DELHI,3050
04-02-09,2,AHMEDABAD,2700
04-02-09,2,RAJKOT,2750
04-02-09,2,PANAJI,3000
04-02-09,2,BHOPAL,2600
04-02-09,2,INDORE,3150
04-02-09,2,MUMBAI,3050
04-02-09,2,NAGPUR,2650
04-02-09,2,JAIPUR,2700
04-02-09,2,JODHPUR,2800
04-02-09,3,GUWAHATI,3000
04-02-09,3,PATNA,3200
04-02-09,3,SHILLONG,3300
04-02-09,3,AIZAWL,NA
04-02-09,3,BHUBANESHWAR,3000
04-02-09,3,CUTTACK,2954
04-02-09,3,KOLKATA,2800
04-02-09,3,AGARTALA,3300
04-02-09,4,HYDERABAD,3100
04-02-09,4,VIJAYAWADA,3100
04-02-09,4,BANGALORE,2800
04-02-09,4,THIRUVANANTHAPURAM,4000
04-02-09,4,ERNAKULAM,3744
04-02-09,4,CHENNAI,3200
04-02-09,4,MADURAI,2800
04-02-09,4,PONDICHERRY,3300
11-02-09,1,HISAR,3000
11-02-09,1,KARNAL,2810
11-02-09,1,SHIMLA,3200
11-02-09,1,MANDI,3400
11-02-09,1,SRINAGAR,3400
11-02-09,1,JAMMU,2500
11-02-09,1,AMRITSAR,2800
11-02-09,1,LUDHIANA,3000
11-02-09,1,LUCKNOW,3650
11-02-09,1,KANPUR,3550
11-02-09,1,CHANDIGARH,4300
11-02-09,1,DELHI,3050
11-02-09,2,AHMEDABAD,2700
11-02-09,2,RAJKOT,2750
11-02-09,2,PANAJI,3100
11-02-09,2,BHOPAL,2600
11-02-09,2,INDORE,3150
11-02-09,2,MUMBAI,3050
11-02-09,2,NAGPUR,2750
11-02-09,2,JAIPUR,2700
11-02-09,2,JODHPUR,2800
11-02-09,3,GUWAHATI,3000
11-02-09,3,PATNA,3200
11-02-09,3,SHILLONG,3300
11-02-09,3,AIZAWL,NA
11-02-09,3,BHUBANESHWAR,3000
11-02-09,3,CUTTACK,2995
11-02-09,3,KOLKATA,2800
11-02-09,3,AGARTALA,3300
11-02-09,4,HYDERABAD,3100
11-02-09,4,VIJAYAWADA,3100
11-02-09,4,BANGALORE,2800
11-02-09,4,THIRUVANANTHAPURAM,4000
11-02-09,4,ERNAKULAM,3744
11-02-09,4,CHENNAI,3300
11-02-09,4,MADURAI,2800
11-02-09,4,PONDICHERRY,3500
18-02-09,1,HISAR,3000
18-02-09,1,KARNAL,2810
18-02-09,1,SHIMLA,3200
18-02-09,1,MANDI,3400
18-02-09,1,SRINAGAR,3400
18-02-09,1,JAMMU,2800
18-02-09,1,AMRITSAR,2800
18-02-09,1,LUDHIANA,3000
18-02-09,1,LUCKNOW,3660
18-02-09,1,KANPUR,3560
18-02-09,1,CHANDIGARH,4300
18-02-09,1,DELHI,3050
18-02-09,2,AHMEDABAD,2700
18-02-09,2,RAJKOT,2750
18-02-09,2,PANAJI,3100
18-02-09,2,BHOPAL,2600
18-02-09,2,INDORE,3150
18-02-09,2,MUMBAI,3050
18-02-09,2,NAGPUR,2750
18-02-09,2,JAIPUR,2700
18-02-09,2,JODHPUR,2800
18-02-09,3,GUWAHATI,3000
18-02-09,3,PATNA,3200
18-02-09,3,SHILLONG,3300
18-02-09,3,AIZAWL,NA
18-02-09,3,BHUBANESHWAR,3000
18-02-09,3,CUTTACK,2995
18-02-09,3,KOLKATA,2800
18-02-09,3,AGARTALA,3300
18-02-09,4,HYDERABAD,3100
18-02-09,4,VIJAYAWADA,3100
18-02-09,4,BANGALORE,2800
18-02-09,4,THIRUVANANTHAPURAM,4000
18-02-09,4,ERNAKULAM,3744
18-02-09,4,CHENNAI,3300
18-02-09,4,MADURAI,2800
18-02-09,4,PONDICHERRY,3500
25-02-09,1,HISAR,3000
25-02-09,1,KARNAL,2900
25-02-09,1,SHIMLA,3200
25-02-09,1,MANDI,3400
25-02-09,1,SRINAGAR,3400
25-02-09,1,JAMMU,2800
25-02-09,1,AMRITSAR,2800
25-02-09,1,LUDHIANA,3000
25-02-09,1,LUCKNOW,3660
25-02-09,1,KANPUR,3560
25-02-09,1,CHANDIGARH,4300
25-02-09,1,DELHI,3050
25-02-09,2,AHMEDABAD,2800
25-02-09,2,RAJKOT,2750
25-02-09,2,PANAJI,3100
25-02-09,2,BHOPAL,2600
25-02-09,2,INDORE,3150
25-02-09,2,MUMBAI,3050
25-02-09,2,NAGPUR,2750
25-02-09,2,JAIPUR,2700
25-02-09,2,JODHPUR,2800
25-02-09,3,GUWAHATI,3000
25-02-09,3,PATNA,3200
25-02-09,3,SHILLONG,3300
25-02-09,3,AIZAWL,NA
25-02-09,3,BHUBANESHWAR,3000
25-02-09,3,CUTTACK,2995
25-02-09,3,KOLKATA,2800
25-02-09,3,AGARTALA,3300
25-02-09,4,HYDERABAD,3100
25-02-09,4,VIJAYAWADA,3100
25-02-09,4,BANGALORE,2800
25-02-09,4,THIRUVANANTHAPURAM,4000
25-02-09,4,ERNAKULAM,3744
25-02-09,4,CHENNAI,3200
25-02-09,4,MADURAI,2800
25-02-09,4,PONDICHERRY,3500
04-03-09,1,HISAR,3000
04-03-09,1,KARNAL,2900
04-03-09,1,SHIMLA,3200
04-03-09,1,MANDI,3400
04-03-09,1,SRINAGAR,3400
04-03-09,1,JAMMU,2800
04-03-09,1,AMRITSAR,2800
04-03-09,1,LUDHIANA,3000
04-03-09,1,LUCKNOW,3660
04-03-09,1,KANPUR,3560
04-03-09,1,CHANDIGARH,4300
04-03-09,1,DELHI,2950
04-03-09,2,AHMEDABAD,2800
04-03-09,2,RAJKOT,2750
04-03-09,2,PANAJI,3100
04-03-09,2,BHOPAL,2600
04-03-09,2,INDORE,3150
04-03-09,2,MUMBAI,3050
04-03-09,2,NAGPUR,2750
04-03-09,2,JAIPUR,2700
04-03-09,2,JODHPUR,2800
04-03-09,3,GUWAHATI,3000
04-03-09,3,PATNA,3200
04-03-09,3,SHILLONG,3300
04-03-09,3,AIZAWL,NA
04-03-09,3,BHUBANESHWAR,3000
04-03-09,3,CUTTACK,2995
04-03-09,3,KOLKATA,2800
04-03-09,3,AGARTALA,3300
04-03-09,4,HYDERABAD,3100
04-03-09,4,VIJAYAWADA,3100
04-03-09,4,BANGALORE,2800
04-03-09,4,THIRUVANANTHAPURAM,4000
04-03-09,4,ERNAKULAM,3744
04-03-09,4,CHENNAI,3200
04-03-09,4,MADURAI,2800
04-03-09,4,PONDICHERRY,3500
11-03-09,1,HISAR,3000
11-03-09,1,KARNAL,2900
11-03-09,1,SHIMLA,3200
11-03-09,1,MANDI,3400
11-03-09,1,SRINAGAR,3400
11-03-09,1,JAMMU,2800
11-03-09,1,AMRITSAR,2800
11-03-09,1,LUDHIANA,3000
11-03-09,1,LUCKNOW,3660
11-03-09,1,KANPUR,3560
11-03-09,1,CHANDIGARH,4300
11-03-09,1,DELHI,2950
11-03-09,2,AHMEDABAD,2800
11-03-09,2,RAJKOT,2750
11-03-09,2,PANAJI,3100
11-03-09,2,BHOPAL,2600
11-03-09,2,INDORE,3150
11-03-09,2,MUMBAI,2700
11-03-09,2,NAGPUR,2750
11-03-09,2,JAIPUR,2600
11-03-09,2,JODHPUR,2800
11-03-09,3,GUWAHATI,3000
11-03-09,3,PATNA,3200
11-03-09,3,SHILLONG,3300
11-03-09,3,AIZAWL,NA
11-03-09,3,BHUBANESHWAR,3000
11-03-09,3,CUTTACK,2995
11-03-09,3,KOLKATA,2800
11-03-09,3,AGARTALA,3300
11-03-09,4,HYDERABAD,3100
11-03-09,4,VIJAYAWADA,3100
11-03-09,4,BANGALORE,2800
11-03-09,4,THIRUVANANTHAPURAM,3600
11-03-09,4,ERNAKULAM,3550
11-03-09,4,CHENNAI,3200
11-03-09,4,MADURAI,2800
11-03-09,4,PONDICHERRY,3500
18-03-09,1,HISAR,3000
18-03-09,1,KARNAL,2830
18-03-09,1,SHIMLA,3200
18-03-09,1,MANDI,3400
18-03-09,1,SRINAGAR,3400
18-03-09,1,JAMMU,2800
18-03-09,1,AMRITSAR,2800
18-03-09,1,LUDHIANA,3000
18-03-09,1,LUCKNOW,3610
18-03-09,1,KANPUR,3500
18-03-09,1,CHANDIGARH,4300
18-03-09,1,DELHI,2950
18-03-09,2,AHMEDABAD,2800
18-03-09,2,RAJKOT,2750
18-03-09,2,PANAJI,3100
18-03-09,2,BHOPAL,2600
18-03-09,2,INDORE,2800
18-03-09,2,MUMBAI,2700
18-03-09,2,NAGPUR,2750
18-03-09,2,JAIPUR,2600
18-03-09,2,JODHPUR,2800
18-03-09,3,GUWAHATI,3000
18-03-09,3,PATNA,3200
18-03-09,3,SHILLONG,3200
18-03-09,3,AIZAWL,NA
18-03-09,3,BHUBANESHWAR,2900
18-03-09,3,CUTTACK,2830
18-03-09,3,KOLKATA,2800
18-03-09,3,AGARTALA,3300
18-03-09,4,HYDERABAD,3100
18-03-09,4,VIJAYAWADA,3100
18-03-09,4,BANGALORE,2800
18-03-09,4,THIRUVANANTHAPURAM,3600
18-03-09,4,ERNAKULAM,3550
18-03-09,4,CHENNAI,3200
18-03-09,4,MADURAI,2800
18-03-09,4,PONDICHERRY,3500
25-03-09,1,HISAR,3000
25-03-09,1,KARNAL,2830
25-03-09,1,SHIMLA,3200
25-03-09,1,MANDI,3400
25-03-09,1,SRINAGAR,3400
25-03-09,1,JAMMU,2650
25-03-09,1,AMRITSAR,2800
25-03-09,1,LUDHIANA,3000
25-03-09,1,LUCKNOW,3610
25-03-09,1,KANPUR,3500
25-03-09,1,CHANDIGARH,4300
25-03-09,1,DELHI,2950
25-03-09,2,AHMEDABAD,2800
25-03-09,2,RAJKOT,2750
25-03-09,2,PANAJI,3000
25-03-09,2,BHOPAL,2600
25-03-09,2,INDORE,2800
25-03-09,2,MUMBAI,3000
25-03-09,2,NAGPUR,2750
25-03-09,2,JAIPUR,2500
25-03-09,2,JODHPUR,2800
25-03-09,3,GUWAHATI,3000
25-03-09,3,PATNA,3100
25-03-09,3,SHILLONG,3200
25-03-09,3,AIZAWL,NA
25-03-09,3,BHUBANESHWAR,2900
25-03-09,3,CUTTACK,2830
25-03-09,3,KOLKATA,2700
25-03-09,3,AGARTALA,3300
25-03-09,4,HYDERABAD,3100
25-03-09,4,VIJAYAWADA,3100
25-03-09,4,BANGALORE,2750
25-03-09,4,THIRUVANANTHAPURAM,3600
25-03-09,4,ERNAKULAM,3550
25-03-09,4,CHENNAI,3100
25-03-09,4,MADURAI,2800
25-03-09,4,PONDICHERRY,3500
01-04-09,1,HISAR,3000
01-04-09,1,KARNAL,2830
01-04-09,1,SHIMLA,3200
01-04-09,1,MANDI,3400
01-04-09,1,SRINAGAR,3400
01-04-09,1,JAMMU,2650
01-04-09,1,AMRITSAR,2800
01-04-09,1,LUDHIANA,3000
01-04-09,1,LUCKNOW,3610
01-04-09,1,KANPUR,3500
01-04-09,1,CHANDIGARH,4300
01-04-09,1,DELHI,2950
01-04-09,2,AHMEDABAD,2800
01-04-09,2,RAJKOT,2750
01-04-09,2,PANAJI,3000
01-04-09,2,BHOPAL,2600
01-04-09,2,INDORE,2800
01-04-09,2,MUMBAI,2900
01-04-09,2,NAGPUR,2650
01-04-09,2,JAIPUR,2500
01-04-09,2,JODHPUR,2800
01-04-09,3,GUWAHATI,3000
01-04-09,3,PATNA,3100
01-04-09,3,SHILLONG,3200
01-04-09,3,AIZAWL,NA
01-04-09,3,BHUBANESHWAR,2900
01-04-09,3,CUTTACK,2830
01-04-09,3,KOLKATA,2700
01-04-09,3,AGARTALA,3300
01-04-09,4,HYDERABAD,3100
01-04-09,4,VIJAYAWADA,3100
01-04-09,4,BANGALORE,2750
01-04-09,4,THIRUVANANTHAPURAM,3600
01-04-09,4,ERNAKULAM,3550
01-04-09,4,CHENNAI,3100
01-04-09,4,MADURAI,2800
01-04-09,4,PONDICHERRY,3500
08-04-09,1,HISAR,3000
08-04-09,1,KARNAL,2830
08-04-09,1,SHIMLA,3200
08-04-09,1,MANDI,3400
08-04-09,1,SRINAGAR,3400
08-04-09,1,JAMMU,2650
08-04-09,1,AMRITSAR,2800
08-04-09,1,LUDHIANA,3000
08-04-09,1,LUCKNOW,3610
08-04-09,1,KANPUR,3500
08-04-09,1,CHANDIGARH,4300
08-04-09,1,DELHI,2950
08-04-09,2,AHMEDABAD,2800
08-04-09,2,RAJKOT,2750
08-04-09,2,PANAJI,3000
08-04-09,2,BHOPAL,2600
08-04-09,2,INDORE,2800
08-04-09,2,MUMBAI,3000
08-04-09,2,NAGPUR,2750
08-04-09,2,JAIPUR,2500
08-04-09,2,JODHPUR,2800
08-04-09,3,GUWAHATI,3000
08-04-09,3,PATNA,3100
08-04-09,3,SHILLONG,3200
08-04-09,3,AIZAWL,NA
08-04-09,3,BHUBANESHWAR,2900
08-04-09,3,CUTTACK,2830
08-04-09,3,KOLKATA,2700
08-04-09,3,AGARTALA,3300
08-04-09,4,HYDERABAD,3100
08-04-09,4,VIJAYAWADA,3100
08-04-09,4,BANGALORE,2750
08-04-09,4,THIRUVANANTHAPURAM,3600
08-04-09,4,ERNAKULAM,3550
08-04-09,4,CHENNAI,3100
08-04-09,4,MADURAI,2800
08-04-09,4,PONDICHERRY,3500
11-04-09,1,DELHI,3025
11-04-09,3,BHUBANESHWAR,3200
11-04-09,3,CUTTACK,3058
15-04-09,1,HISAR,3000
15-04-09,1,KARNAL,2830
15-04-09,1,SHIMLA,3200
15-04-09,1,MANDI,3400
15-04-09,1,SRINAGAR,3400
15-04-09,1,JAMMU,2850
15-04-09,1,AMRITSAR,2800
15-04-09,1,LUDHIANA,3000
15-04-09,1,LUCKNOW,3800
15-04-09,1,KANPUR,3500
15-04-09,1,CHANDIGARH,4300
15-04-09,1,DELHI,3100
15-04-09,2,AHMEDABAD,2800
15-04-09,2,RAJKOT,2750
15-04-09,2,PANAJI,3000
15-04-09,2,BHOPAL,2600
15-04-09,2,INDORE,2800
15-04-09,2,MUMBAI,3000
15-04-09,2,NAGPUR,2750
15-04-09,2,JAIPUR,2500
15-04-09,2,JODHPUR,2800
15-04-09,3,GUWAHATI,3000
15-04-09,3,PATNA,3100
15-04-09,3,SHILLONG,3200
15-04-09,3,AIZAWL,NA
15-04-09,3,BHUBANESHWAR,3000
15-04-09,3,CUTTACK,2995
15-04-09,3,KOLKATA,2700
15-04-09,3,AGARTALA,3300
15-04-09,4,HYDERABAD,3100
15-04-09,4,VIJAYAWADA,3100
15-04-09,4,BANGALORE,2750
15-04-09,4,THIRUVANANTHAPURAM,3600
15-04-09,4,ERNAKULAM,3550
15-04-09,4,CHENNAI,3100
15-04-09,4,MADURAI,2800
15-04-09,4,PONDICHERRY,3500
22-04-09,1,HISAR,3000
22-04-09,1,KARNAL,3000
22-04-09,1,SHIMLA,3200
22-04-09,1,MANDI,3400
22-04-09,1,SRINAGAR,3400
22-04-09,1,JAMMU,2850
22-04-09,1,AMRITSAR,2800
22-04-09,1,LUDHIANA,3000
22-04-09,1,LUCKNOW,3900
22-04-09,1,KANPUR,3500
22-04-09,1,CHANDIGARH,4300
22-04-09,1,DELHI,3100
22-04-09,2,AHMEDABAD,2800
22-04-09,2,RAJKOT,2750
22-04-09,2,PANAJI,3000
22-04-09,2,BHOPAL,2400
22-04-09,2,INDORE,2800
22-04-09,2,MUMBAI,3000
22-04-09,2,NAGPUR,2750
22-04-09,2,JAIPUR,2650
22-04-09,2,JODHPUR,2800
22-04-09,3,GUWAHATI,3000
22-04-09,3,PATNA,2800
22-04-09,3,SHILLONG,3200
22-04-09,3,AIZAWL,NA
22-04-09,3,BHUBANESHWAR,3000
22-04-09,3,CUTTACK,2995
22-04-09,3,KOLKATA,2700
22-04-09,3,AGARTALA,3300
22-04-09,4,HYDERABAD,2900
22-04-09,4,VIJAYAWADA,2800
22-04-09,4,BANGALORE,2750
22-04-09,4,THIRUVANANTHAPURAM,3600
22-04-09,4,ERNAKULAM,3550
22-04-09,4,CHENNAI,3200
22-04-09,4,MADURAI,2800
22-04-09,4,PONDICHERRY,3500
29-04-09,1,HISAR,3000
29-04-09,1,KARNAL,3020
29-04-09,1,SHIMLA,3200
29-04-09,1,MANDI,3400
29-04-09,1,SRINAGAR,3400
29-04-09,1,JAMMU,2850
29-04-09,1,AMRITSAR,2800
29-04-09,1,LUDHIANA,3000
29-04-09,1,LUCKNOW,3900
29-04-09,1,KANPUR,3500
29-04-09,1,CHANDIGARH,4300
29-04-09,1,DELHI,3100
29-04-09,2,AHMEDABAD,2800
29-04-09,2,RAJKOT,2750
29-04-09,2,PANAJI,3000
29-04-09,2,BHOPAL,2400
29-04-09,2,INDORE,2800
29-04-09,2,MUMBAI,3000
29-04-09,2,NAGPUR,2750
29-04-09,2,JAIPUR,2700
29-04-09,2,JODHPUR,2800
29-04-09,3,GUWAHATI,3000
29-04-09,3,PATNA,2800
29-04-09,3,SHILLONG,3200
29-04-09,3,AIZAWL,NA
29-04-09,3,BHUBANESHWAR,3000
29-04-09,3,CUTTACK,2995
29-04-09,3,KOLKATA,2700
29-04-09,3,AGARTALA,3300
29-04-09,4,HYDERABAD,2900
29-04-09,4,VIJAYAWADA,2800
29-04-09,4,BANGALORE,2750
29-04-09,4,THIRUVANANTHAPURAM,3600
29-04-09,4,ERNAKULAM,3550
29-04-09,4,CHENNAI,3200
29-04-09,4,MADURAI,2800
29-04-09,4,PONDICHERRY,3000
06-05-09,1,HISAR,3000
06-05-09,1,KARNAL,3020
06-05-09,1,SHIMLA,3200
06-05-09,1,MANDI,3400
06-05-09,1,SRINAGAR,3400
06-05-09,1,JAMMU,2850
06-05-09,1,AMRITSAR,2800
06-05-09,1,LUDHIANA,3000
06-05-09,1,LUCKNOW,3900
06-05-09,1,KANPUR,3500
06-05-09,1,CHANDIGARH,4300
06-05-09,1,DELHI,3100
06-05-09,2,AHMEDABAD,2800
06-05-09,2,RAJKOT,2750
06-05-09,2,PANAJI,3000
06-05-09,2,BHOPAL,2400
06-05-09,2,INDORE,2800
06-05-09,2,MUMBAI,3000
06-05-09,2,NAGPUR,2650
06-05-09,2,JAIPUR,2700
06-05-09,2,JODHPUR,2800
06-05-09,3,GUWAHATI,3000
06-05-09,3,PATNA,2800
06-05-09,3,SHILLONG,3200
06-05-09,3,AIZAWL,NA
06-05-09,3,BHUBANESHWAR,3000
06-05-09,3,CUTTACK,2995
06-05-09,3,KOLKATA,2700
06-05-09,3,AGARTALA,3300
06-05-09,4,HYDERABAD,2900
06-05-09,4,VIJAYAWADA,2800
06-05-09,4,BANGALORE,2750
06-05-09,4,THIRUVANANTHAPURAM,3600
06-05-09,4,ERNAKULAM,3550
06-05-09,4,CHENNAI,3200
06-05-09,4,MADURAI,2800
06-05-09,4,PONDICHERRY,3000
13-05-09,1,HISAR,3000
13-05-09,1,KARNAL,2800
13-05-09,1,SHIMLA,3200
13-05-09,1,MANDI,3400
13-05-09,1,SRINAGAR,3400
13-05-09,1,JAMMU,2850
13-05-09,1,AMRITSAR,2600
13-05-09,1,LUDHIANA,2600
13-05-09,1,LUCKNOW,3670
13-05-09,1,KANPUR,3550
13-05-09,1,CHANDIGARH,4300
13-05-09,1,DELHI,3000
13-05-09,2,AHMEDABAD,2800
13-05-09,2,RAJKOT,2750
13-05-09,2,PANAJI,3000
13-05-09,2,BHOPAL,2725
13-05-09,2,INDORE,2800
13-05-09,2,MUMBAI,3050
13-05-09,2,NAGPUR,2650
13-05-09,2,JAIPUR,2650
13-05-09,2,JODHPUR,2800
13-05-09,3,GUWAHATI,3000
13-05-09,3,PATNA,2600
13-05-09,3,SHILLONG,3200
13-05-09,3,AIZAWL,NA
13-05-09,3,BHUBANESHWAR,3000
13-05-09,3,CUTTACK,2995
13-05-09,3,KOLKATA,2700
13-05-09,3,AGARTALA,3300
13-05-09,4,HYDERABAD,2900
13-05-09,4,VIJAYAWADA,2800
13-05-09,4,BANGALORE,2700
13-05-09,4,THIRUVANANTHAPURAM,3600
13-05-09,4,ERNAKULAM,3550
13-05-09,4,CHENNAI,3200
13-05-09,4,MADURAI,2800
13-05-09,4,PONDICHERRY,3000
20-05-09,1,HISAR,3000
20-05-09,1,KARNAL,2800
20-05-09,1,SHIMLA,3200
20-05-09,1,MANDI,3400
20-05-09,1,SRINAGAR,3400
20-05-09,1,JAMMU,2850
20-05-09,1,AMRITSAR,2600
20-05-09,1,LUDHIANA,2600
20-05-09,1,LUCKNOW,3670
20-05-09,1,KANPUR,3200
20-05-09,1,CHANDIGARH,4300
20-05-09,1,DELHI,3000
20-05-09,2,AHMEDABAD,2800
20-05-09,2,RAJKOT,2750
20-05-09,2,PANAJI,3000
20-05-09,2,BHOPAL,2725
20-05-09,2,INDORE,2800
20-05-09,2,MUMBAI,2950
20-05-09,2,NAGPUR,2650
20-05-09,2,JAIPUR,2650
20-05-09,2,JODHPUR,2800
20-05-09,3,GUWAHATI,3000
20-05-09,3,PATNA,2600
20-05-09,3,SHILLONG,3200
20-05-09,3,AIZAWL,NA
20-05-09,3,BHUBANESHWAR,3000
20-05-09,3,CUTTACK,2912
20-05-09,3,KOLKATA,2700
20-05-09,3,AGARTALA,3300
20-05-09,4,HYDERABAD,2900
20-05-09,4,VIJAYAWADA,2800
20-05-09,4,BANGALORE,2700
20-05-09,4,THIRUVANANTHAPURAM,3600
20-05-09,4,ERNAKULAM,3550
20-05-09,4,CHENNAI,3200
20-05-09,4,MADURAI,2800
20-05-09,4,PONDICHERRY,3000
27-05-09,1,HISAR,3000
27-05-09,1,KARNAL,2750
27-05-09,1,SHIMLA,3200
27-05-09,1,MANDI,3400
27-05-09,1,SRINAGAR,3400
27-05-09,1,JAMMU,2850
27-05-09,1,AMRITSAR,2600
