Date,Centre_Name,Commodity_Name,Price
09-01-13,KOZHIKODE,Gram Dal,NA
09-01-13,PUDUCHERRY,Gram Dal,6800
09-01-13,CHENNAI,Gram Dal,5800
09-01-13,DINDIGUL,Gram Dal,6500
09-01-13,THIRUCHIRAPALLI,Gram Dal,6400
09-01-13,HYDERABAD,Gram Dal,7100
10-01-13,CHANDIGARH,Gram Dal,4600
10-01-13,DELHI,Gram Dal,6500
10-01-13,HISAR,Gram Dal,5900
10-01-13,KARNAL,Gram Dal,4900
10-01-13,SHIMLA,Gram Dal,5500
10-01-13,MANDI,Gram Dal,5986
10-01-13,SRINAGAR,Gram Dal,NA
10-01-13,JAMMU,Gram Dal,5000
10-01-13,AMRITSAR,Gram Dal,4800
10-01-13,LUDHIANA,Gram Dal,5700
10-01-13,BATHINDA,Gram Dal,6300
10-01-13,LUCKNOW,Gram Dal,6610
10-01-13,KANPUR,Gram Dal,5100
10-01-13,VARANASI,Gram Dal,5800
10-01-13,AGRA,Gram Dal,6300
10-01-13,DEHRADUN,Gram Dal,5500
10-01-13,RAIPUR,Gram Dal,6600
10-01-13,PANAJI,Gram Dal,NA
10-01-13,AHMEDABAD,Gram Dal,5400
10-01-13,RAJKOT,Gram Dal,5500
10-01-13,BHOPAL,Gram Dal,5800
10-01-13,INDORE,Gram Dal,5000
10-01-13,GWALIOR,Gram Dal,5600
10-01-13,JABALPUR,Gram Dal,5200
10-01-13,MUMBAI,Gram Dal,7000
10-01-13,NAGPUR,Gram Dal,5942
10-01-13,JAIPUR,Gram Dal,5350
10-01-13,JODHPUR,Gram Dal,4700
10-01-13,KOTA,Gram Dal,5200
10-01-13,PATNA,Gram Dal,5300
10-01-13,BHAGALPUR,Gram Dal,5600
10-01-13,RANCHI,Gram Dal,NA
10-01-13,BHUBANESHWAR,Gram Dal,5400
10-01-13,CUTTACK,Gram Dal,NA
10-01-13,SAMBALPUR,Gram Dal,5200
10-01-13,KOLKATA,Gram Dal,5200
10-01-13,SILIGURI,Gram Dal,5200
10-01-13,PORT BLAIR,Gram Dal,7000
10-01-13,ITANAGAR,Gram Dal,NA
10-01-13,GUWAHATI,Gram Dal,NA
10-01-13,SHILLONG,Gram Dal,6000
10-01-13,AIZWAL,Gram Dal,NA
10-01-13,DIMAPUR,Gram Dal,5000
10-01-13,AGARTALA,Gram Dal,6250
10-01-13,VIJAYWADA,Gram Dal,5983
10-01-13,BENGALURU,Gram Dal,5900
10-01-13,DHARWAD,Gram Dal,7100
10-01-13,T.PURAM,Gram Dal,NA
10-01-13,ERNAKULAM,Gram Dal,NA
10-01-13,KOZHIKODE,Gram Dal,NA
10-01-13,PUDUCHERRY,Gram Dal,6800
10-01-13,CHENNAI,Gram Dal,5800
10-01-13,DINDIGUL,Gram Dal,6500
10-01-13,THIRUCHIRAPALLI,Gram Dal,6400
10-01-13,HYDERABAD,Gram Dal,7100
11-01-13,CHANDIGARH,Gram Dal,4600
11-01-13,DELHI,Gram Dal,6500
11-01-13,HISAR,Gram Dal,5900
11-01-13,KARNAL,Gram Dal,4850
11-01-13,SHIMLA,Gram Dal,5500
11-01-13,MANDI,Gram Dal,5986
11-01-13,SRINAGAR,Gram Dal,NA
11-01-13,JAMMU,Gram Dal,4900
11-01-13,AMRITSAR,Gram Dal,4800
11-01-13,LUDHIANA,Gram Dal,5700
11-01-13,BATHINDA,Gram Dal,6300
11-01-13,LUCKNOW,Gram Dal,6610
11-01-13,KANPUR,Gram Dal,5200
11-01-13,VARANASI,Gram Dal,5800
11-01-13,AGRA,Gram Dal,6300
11-01-13,DEHRADUN,Gram Dal,5500
11-01-13,RAIPUR,Gram Dal,6600
11-01-13,PANAJI,Gram Dal,NA
11-01-13,AHMEDABAD,Gram Dal,5400
11-01-13,RAJKOT,Gram Dal,5500
11-01-13,BHOPAL,Gram Dal,5800
11-01-13,INDORE,Gram Dal,NA
11-01-13,GWALIOR,Gram Dal,NA
11-01-13,JABALPUR,Gram Dal,NA
11-01-13,MUMBAI,Gram Dal,7000
11-01-13,NAGPUR,Gram Dal,5942
11-01-13,JAIPUR,Gram Dal,5350
11-01-13,JODHPUR,Gram Dal,NA
11-01-13,KOTA,Gram Dal,5200
11-01-13,PATNA,Gram Dal,5300
11-01-13,BHAGALPUR,Gram Dal,5600
11-01-13,RANCHI,Gram Dal,NA
11-01-13,BHUBANESHWAR,Gram Dal,5400
11-01-13,CUTTACK,Gram Dal,5100
11-01-13,SAMBALPUR,Gram Dal,5200
11-01-13,KOLKATA,Gram Dal,5200
11-01-13,SILIGURI,Gram Dal,5200
11-01-13,PORT BLAIR,Gram Dal,7000
11-01-13,ITANAGAR,Gram Dal,NA
11-01-13,GUWAHATI,Gram Dal,NA
11-01-13,SHILLONG,Gram Dal,6000
11-01-13,AIZWAL,Gram Dal,NA
11-01-13,DIMAPUR,Gram Dal,5000
11-01-13,AGARTALA,Gram Dal,6250
11-01-13,VIJAYWADA,Gram Dal,5983
11-01-13,BENGALURU,Gram Dal,5900
11-01-13,DHARWAD,Gram Dal,7100
11-01-13,T.PURAM,Gram Dal,NA
11-01-13,ERNAKULAM,Gram Dal,NA
11-01-13,KOZHIKODE,Gram Dal,NA
11-01-13,PUDUCHERRY,Gram Dal,6800
11-01-13,CHENNAI,Gram Dal,5800
11-01-13,DINDIGUL,Gram Dal,6500
11-01-13,THIRUCHIRAPALLI,Gram Dal,6400
11-01-13,HYDERABAD,Gram Dal,7100
14-01-13,CHANDIGARH,Gram Dal,4600
14-01-13,DELHI,Gram Dal,6300
14-01-13,HISAR,Gram Dal,5900
14-01-13,KARNAL,Gram Dal,4900
14-01-13,SHIMLA,Gram Dal,5500
14-01-13,MANDI,Gram Dal,5986
14-01-13,SRINAGAR,Gram Dal,NA
14-01-13,JAMMU,Gram Dal,4950
14-01-13,AMRITSAR,Gram Dal,4800
14-01-13,LUDHIANA,Gram Dal,NA
14-01-13,BATHINDA,Gram Dal,NA
14-01-13,LUCKNOW,Gram Dal,NA
14-01-13,KANPUR,Gram Dal,NA
14-01-13,VARANASI,Gram Dal,NA
14-01-13,AGRA,Gram Dal,NA
14-01-13,DEHRADUN,Gram Dal,5500
14-01-13,RAIPUR,Gram Dal,6600
14-01-13,PANAJI,Gram Dal,NA
14-01-13,AHMEDABAD,Gram Dal,NA
14-01-13,RAJKOT,Gram Dal,NA
14-01-13,BHOPAL,Gram Dal,NA
14-01-13,INDORE,Gram Dal,5050
14-01-13,GWALIOR,Gram Dal,NA
14-01-13,JABALPUR,Gram Dal,NA
14-01-13,MUMBAI,Gram Dal,7000
14-01-13,NAGPUR,Gram Dal,5942
14-01-13,JAIPUR,Gram Dal,NA
14-01-13,JODHPUR,Gram Dal,4800
14-01-13,KOTA,Gram Dal,NA
14-01-13,PATNA,Gram Dal,5300
14-01-13,BHAGALPUR,Gram Dal,5600
14-01-13,RANCHI,Gram Dal,NA
14-01-13,BHUBANESHWAR,Gram Dal,5200
14-01-13,CUTTACK,Gram Dal,5000
14-01-13,SAMBALPUR,Gram Dal,5200
14-01-13,KOLKATA,Gram Dal,5200
14-01-13,SILIGURI,Gram Dal,5200
14-01-13,PORT BLAIR,Gram Dal,NA
14-01-13,ITANAGAR,Gram Dal,NA
14-01-13,GUWAHATI,Gram Dal,NA
14-01-13,SHILLONG,Gram Dal,NA
14-01-13,AIZWAL,Gram Dal,NA
14-01-13,DIMAPUR,Gram Dal,5000
14-01-13,AGARTALA,Gram Dal,6250
14-01-13,VIJAYWADA,Gram Dal,NA
14-01-13,BENGALURU,Gram Dal,NA
14-01-13,DHARWAD,Gram Dal,NA
14-01-13,T.PURAM,Gram Dal,NA
14-01-13,ERNAKULAM,Gram Dal,NA
14-01-13,KOZHIKODE,Gram Dal,NA
14-01-13,PUDUCHERRY,Gram Dal,NA
14-01-13,CHENNAI,Gram Dal,NA
14-01-13,DINDIGUL,Gram Dal,NA
14-01-13,THIRUCHIRAPALLI,Gram Dal,NA
14-01-13,HYDERABAD,Gram Dal,NA
15-01-13,CHANDIGARH,Gram Dal,4600
15-01-13,DELHI,Gram Dal,6300
15-01-13,HISAR,Gram Dal,5900
15-01-13,KARNAL,Gram Dal,4850
15-01-13,SHIMLA,Gram Dal,5500
15-01-13,MANDI,Gram Dal,5986
15-01-13,SRINAGAR,Gram Dal,NA
15-01-13,JAMMU,Gram Dal,4950
15-01-13,AMRITSAR,Gram Dal,4800
15-01-13,LUDHIANA,Gram Dal,5700
15-01-13,BATHINDA,Gram Dal,6600
15-01-13,LUCKNOW,Gram Dal,6610
15-01-13,KANPUR,Gram Dal,5100
15-01-13,VARANASI,Gram Dal,5800
15-01-13,AGRA,Gram Dal,6300
15-01-13,DEHRADUN,Gram Dal,5500
15-01-13,RAIPUR,Gram Dal,6600
15-01-13,PANAJI,Gram Dal,NA
15-01-13,AHMEDABAD,Gram Dal,NA
15-01-13,RAJKOT,Gram Dal,NA
15-01-13,BHOPAL,Gram Dal,5800
15-01-13,INDORE,Gram Dal,5050
15-01-13,GWALIOR,Gram Dal,5800
15-01-13,JABALPUR,Gram Dal,4900
15-01-13,MUMBAI,Gram Dal,7000
15-01-13,NAGPUR,Gram Dal,5942
15-01-13,JAIPUR,Gram Dal,5350
15-01-13,JODHPUR,Gram Dal,4800
15-01-13,KOTA,Gram Dal,5200
15-01-13,PATNA,Gram Dal,5300
15-01-13,BHAGALPUR,Gram Dal,5700
15-01-13,RANCHI,Gram Dal,NA
15-01-13,BHUBANESHWAR,Gram Dal,5200
15-01-13,CUTTACK,Gram Dal,5000
15-01-13,SAMBALPUR,Gram Dal,5200
15-01-13,KOLKATA,Gram Dal,5200
15-01-13,SILIGURI,Gram Dal,5200
15-01-13,PORT BLAIR,Gram Dal,NA
15-01-13,ITANAGAR,Gram Dal,5500
15-01-13,GUWAHATI,Gram Dal,NA
15-01-13,SHILLONG,Gram Dal,6000
15-01-13,AIZWAL,Gram Dal,NA
15-01-13,DIMAPUR,Gram Dal,5000
15-01-13,AGARTALA,Gram Dal,6250
15-01-13,VIJAYWADA,Gram Dal,5983
15-01-13,BENGALURU,Gram Dal,5700
15-01-13,DHARWAD,Gram Dal,7100
15-01-13,T.PURAM,Gram Dal,7400
15-01-13,ERNAKULAM,Gram Dal,6600
15-01-13,KOZHIKODE,Gram Dal,6500
15-01-13,PUDUCHERRY,Gram Dal,NA
15-01-13,CHENNAI,Gram Dal,NA
15-01-13,DINDIGUL,Gram Dal,NA
15-01-13,THIRUCHIRAPALLI,Gram Dal,NA
15-01-13,HYDERABAD,Gram Dal,7100
16-01-13,CHANDIGARH,Gram Dal,4600
16-01-13,DELHI,Gram Dal,6400
16-01-13,HISAR,Gram Dal,5900
16-01-13,KARNAL,Gram Dal,4850
16-01-13,SHIMLA,Gram Dal,5500
16-01-13,MANDI,Gram Dal,5986
16-01-13,SRINAGAR,Gram Dal,NA
16-01-13,JAMMU,Gram Dal,4950
16-01-13,AMRITSAR,Gram Dal,4800
16-01-13,LUDHIANA,Gram Dal,NA
16-01-13,BATHINDA,Gram Dal,6600
16-01-13,LUCKNOW,Gram Dal,6610
16-01-13,KANPUR,Gram Dal,5100
16-01-13,VARANASI,Gram Dal,5800
16-01-13,AGRA,Gram Dal,6300
16-01-13,DEHRADUN,Gram Dal,5500
16-01-13,RAIPUR,Gram Dal,6600
16-01-13,PANAJI,Gram Dal,NA
16-01-13,AHMEDABAD,Gram Dal,5400
16-01-13,RAJKOT,Gram Dal,5000
16-01-13,BHOPAL,Gram Dal,5800
16-01-13,INDORE,Gram Dal,5000
16-01-13,GWALIOR,Gram Dal,NA
16-01-13,JABALPUR,Gram Dal,4900
16-01-13,MUMBAI,Gram Dal,7000
16-01-13,NAGPUR,Gram Dal,5942
16-01-13,JAIPUR,Gram Dal,5150
16-01-13,JODHPUR,Gram Dal,4800
16-01-13,KOTA,Gram Dal,5200
16-01-13,PATNA,Gram Dal,5300
16-01-13,BHAGALPUR,Gram Dal,5700
16-01-13,RANCHI,Gram Dal,NA
16-01-13,BHUBANESHWAR,Gram Dal,NA
16-01-13,CUTTACK,Gram Dal,NA
16-01-13,SAMBALPUR,Gram Dal,NA
16-01-13,KOLKATA,Gram Dal,5200
16-01-13,SILIGURI,Gram Dal,NA
16-01-13,PORT BLAIR,Gram Dal,6500
16-01-13,ITANAGAR,Gram Dal,NA
16-01-13,GUWAHATI,Gram Dal,NA
16-01-13,SHILLONG,Gram Dal,5900
16-01-13,AIZWAL,Gram Dal,NA
16-01-13,DIMAPUR,Gram Dal,5000
16-01-13,AGARTALA,Gram Dal,6250
16-01-13,VIJAYWADA,Gram Dal,5983
16-01-13,BENGALURU,Gram Dal,NA
16-01-13,DHARWAD,Gram Dal,NA
16-01-13,T.PURAM,Gram Dal,7400
16-01-13,ERNAKULAM,Gram Dal,6600
16-01-13,KOZHIKODE,Gram Dal,6500
16-01-13,PUDUCHERRY,Gram Dal,NA
16-01-13,CHENNAI,Gram Dal,NA
16-01-13,DINDIGUL,Gram Dal,6400
16-01-13,THIRUCHIRAPALLI,Gram Dal,NA
16-01-13,HYDERABAD,Gram Dal,7100
17-01-13,CHANDIGARH,Gram Dal,4600
17-01-13,DELHI,Gram Dal,6400
17-01-13,HISAR,Gram Dal,5900
17-01-13,KARNAL,Gram Dal,4850
17-01-13,SHIMLA,Gram Dal,5500
17-01-13,MANDI,Gram Dal,5641
17-01-13,SRINAGAR,Gram Dal,NA
17-01-13,JAMMU,Gram Dal,4900
17-01-13,AMRITSAR,Gram Dal,4800
17-01-13,LUDHIANA,Gram Dal,5700
17-01-13,BATHINDA,Gram Dal,6600
17-01-13,LUCKNOW,Gram Dal,6600
17-01-13,KANPUR,Gram Dal,5100
17-01-13,VARANASI,Gram Dal,5800
17-01-13,AGRA,Gram Dal,6300
17-01-13,DEHRADUN,Gram Dal,5500
17-01-13,RAIPUR,Gram Dal,6600
17-01-13,PANAJI,Gram Dal,NA
17-01-13,AHMEDABAD,Gram Dal,5400
17-01-13,RAJKOT,Gram Dal,5000
17-01-13,BHOPAL,Gram Dal,5800
17-01-13,INDORE,Gram Dal,NA
17-01-13,GWALIOR,Gram Dal,NA
17-01-13,JABALPUR,Gram Dal,4900
17-01-13,MUMBAI,Gram Dal,7000
17-01-13,NAGPUR,Gram Dal,5942
17-01-13,JAIPUR,Gram Dal,5150
17-01-13,JODHPUR,Gram Dal,4700
17-01-13,KOTA,Gram Dal,NA
17-01-13,PATNA,Gram Dal,5300
17-01-13,BHAGALPUR,Gram Dal,5700
17-01-13,RANCHI,Gram Dal,NA
17-01-13,BHUBANESHWAR,Gram Dal,5200
17-01-13,CUTTACK,Gram Dal,5000
17-01-13,SAMBALPUR,Gram Dal,5200
17-01-13,KOLKATA,Gram Dal,5200
17-01-13,SILIGURI,Gram Dal,5200
17-01-13,PORT BLAIR,Gram Dal,NA
17-01-13,ITANAGAR,Gram Dal,NA
17-01-13,GUWAHATI,Gram Dal,NA
17-01-13,SHILLONG,Gram Dal,5900
17-01-13,AIZWAL,Gram Dal,NA
17-01-13,DIMAPUR,Gram Dal,5000
17-01-13,AGARTALA,Gram Dal,6250
17-01-13,VIJAYWADA,Gram Dal,5767
17-01-13,BENGALURU,Gram Dal,NA
17-01-13,DHARWAD,Gram Dal,NA
17-01-13,T.PURAM,Gram Dal,7400
17-01-13,ERNAKULAM,Gram Dal,6600
17-01-13,KOZHIKODE,Gram Dal,6500
17-01-13,PUDUCHERRY,Gram Dal,NA
17-01-13,CHENNAI,Gram Dal,5800
17-01-13,DINDIGUL,Gram Dal,6400
17-01-13,THIRUCHIRAPALLI,Gram Dal,6400
17-01-13,HYDERABAD,Gram Dal,7100
18-01-13,CHANDIGARH,Gram Dal,NA
18-01-13,DELHI,Gram Dal,6400
18-01-13,HISAR,Gram Dal,NA
18-01-13,KARNAL,Gram Dal,NA
18-01-13,SHIMLA,Gram Dal,NA
18-01-13,MANDI,Gram Dal,NA
18-01-13,SRINAGAR,Gram Dal,NA
18-01-13,JAMMU,Gram Dal,NA
18-01-13,AMRITSAR,Gram Dal,4800
18-01-13,LUDHIANA,Gram Dal,NA
18-01-13,BATHINDA,Gram Dal,NA
18-01-13,LUCKNOW,Gram Dal,6600
18-01-13,KANPUR,Gram Dal,5100
18-01-13,VARANASI,Gram Dal,5800
18-01-13,AGRA,Gram Dal,6300
18-01-13,DEHRADUN,Gram Dal,NA
18-01-13,RAIPUR,Gram Dal,6600
18-01-13,PANAJI,Gram Dal,NA
18-01-13,AHMEDABAD,Gram Dal,5400
18-01-13,RAJKOT,Gram Dal,5000
18-01-13,BHOPAL,Gram Dal,5800
18-01-13,INDORE,Gram Dal,5000
18-01-13,GWALIOR,Gram Dal,NA
18-01-13,JABALPUR,Gram Dal,4900
18-01-13,MUMBAI,Gram Dal,7000
18-01-13,NAGPUR,Gram Dal,5942
18-01-13,JAIPUR,Gram Dal,NA
18-01-13,JODHPUR,Gram Dal,NA
18-01-13,KOTA,Gram Dal,5200
18-01-13,PATNA,Gram Dal,NA
18-01-13,BHAGALPUR,Gram Dal,NA
18-01-13,RANCHI,Gram Dal,NA
18-01-13,BHUBANESHWAR,Gram Dal,NA
18-01-13,CUTTACK,Gram Dal,NA
18-01-13,SAMBALPUR,Gram Dal,NA
18-01-13,KOLKATA,Gram Dal,5200
18-01-13,SILIGURI,Gram Dal,5200
18-01-13,PORT BLAIR,Gram Dal,6500
18-01-13,ITANAGAR,Gram Dal,5500
18-01-13,GUWAHATI,Gram Dal,NA
18-01-13,SHILLONG,Gram Dal,5900
18-01-13,AIZWAL,Gram Dal,NA
18-01-13,DIMAPUR,Gram Dal,5000
18-01-13,AGARTALA,Gram Dal,6250
18-01-13,VIJAYWADA,Gram Dal,5767
18-01-13,BENGALURU,Gram Dal,5700
18-01-13,DHARWAD,Gram Dal,7400
18-01-13,T.PURAM,Gram Dal,7400
18-01-13,ERNAKULAM,Gram Dal,6600
18-01-13,KOZHIKODE,Gram Dal,6500
18-01-13,PUDUCHERRY,Gram Dal,6800
18-01-13,CHENNAI,Gram Dal,5800
18-01-13,DINDIGUL,Gram Dal,6400
18-01-13,THIRUCHIRAPALLI,Gram Dal,6400
18-01-13,HYDERABAD,Gram Dal,7100
21-01-13,CHANDIGARH,Gram Dal,NA
21-01-13,DELHI,Gram Dal,6300
21-01-13,HISAR,Gram Dal,5900
21-01-13,KARNAL,Gram Dal,4700
21-01-13,SHIMLA,Gram Dal,5500
21-01-13,MANDI,Gram Dal,NA
21-01-13,SRINAGAR,Gram Dal,NA
21-01-13,JAMMU,Gram Dal,5000
21-01-13,AMRITSAR,Gram Dal,4600
21-01-13,LUDHIANA,Gram Dal,5800
21-01-13,BATHINDA,Gram Dal,NA
21-01-13,LUCKNOW,Gram Dal,6600
21-01-13,KANPUR,Gram Dal,5100
21-01-13,VARANASI,Gram Dal,5800
21-01-13,AGRA,Gram Dal,6300
21-01-13,DEHRADUN,Gram Dal,NA
21-01-13,RAIPUR,Gram Dal,6600
21-01-13,PANAJI,Gram Dal,NA
21-01-13,AHMEDABAD,Gram Dal,5400
21-01-13,RAJKOT,Gram Dal,5000
21-01-13,BHOPAL,Gram Dal,5800
21-01-13,INDORE,Gram Dal,4900
21-01-13,GWALIOR,Gram Dal,5700
21-01-13,JABALPUR,Gram Dal,4900
21-01-13,MUMBAI,Gram Dal,7000
21-01-13,NAGPUR,Gram Dal,5942
21-01-13,JAIPUR,Gram Dal,5000
21-01-13,JODHPUR,Gram Dal,4700
21-01-13,KOTA,Gram Dal,NA
21-01-13,PATNA,Gram Dal,5300
21-01-13,BHAGALPUR,Gram Dal,5600
21-01-13,RANCHI,Gram Dal,NA
21-01-13,BHUBANESHWAR,Gram Dal,NA
21-01-13,CUTTACK,Gram Dal,NA
21-01-13,SAMBALPUR,Gram Dal,NA
21-01-13,KOLKATA,Gram Dal,5100
21-01-13,SILIGURI,Gram Dal,5200
21-01-13,PORT BLAIR,Gram Dal,6500
21-01-13,ITANAGAR,Gram Dal,NA
21-01-13,GUWAHATI,Gram Dal,NA
21-01-13,SHILLONG,Gram Dal,5900
21-01-13,AIZWAL,Gram Dal,NA
21-01-13,DIMAPUR,Gram Dal,5000
21-01-13,AGARTALA,Gram Dal,6250
21-01-13,VIJAYWADA,Gram Dal,5767
21-01-13,BENGALURU,Gram Dal,5700
21-01-13,DHARWAD,Gram Dal,7400
21-01-13,T.PURAM,Gram Dal,7400
21-01-13,ERNAKULAM,Gram Dal,6600
21-01-13,KOZHIKODE,Gram Dal,6500
21-01-13,PUDUCHERRY,Gram Dal,6000
21-01-13,CHENNAI,Gram Dal,5800
21-01-13,DINDIGUL,Gram Dal,6400
21-01-13,THIRUCHIRAPALLI,Gram Dal,6400
21-01-13,HYDERABAD,Gram Dal,7100
22-01-13,CHANDIGARH,Gram Dal,NA
22-01-13,DELHI,Gram Dal,6300
22-01-13,HISAR,Gram Dal,5900
22-01-13,KARNAL,Gram Dal,4700
22-01-13,SHIMLA,Gram Dal,5500
22-01-13,MANDI,Gram Dal,5986
22-01-13,SRINAGAR,Gram Dal,NA
22-01-13,JAMMU,Gram Dal,4900
22-01-13,AMRITSAR,Gram Dal,4600
22-01-13,LUDHIANA,Gram Dal,5800
22-01-13,BATHINDA,Gram Dal,NA
22-01-13,LUCKNOW,Gram Dal,6600
22-01-13,KANPUR,Gram Dal,5150
22-01-13,VARANASI,Gram Dal,5800
22-01-13,AGRA,Gram Dal,6300
22-01-13,DEHRADUN,Gram Dal,5500
22-01-13,RAIPUR,Gram Dal,6600
22-01-13,PANAJI,Gram Dal,NA
22-01-13,AHMEDABAD,Gram Dal,5400
22-01-13,RAJKOT,Gram Dal,5000
22-01-13,BHOPAL,Gram Dal,5800
22-01-13,INDORE,Gram Dal,4850
22-01-13,GWALIOR,Gram Dal,NA
22-01-13,JABALPUR,Gram Dal,4900
22-01-13,MUMBAI,Gram Dal,7000
22-01-13,NAGPUR,Gram Dal,5942
22-01-13,JAIPUR,Gram Dal,5000
22-01-13,JODHPUR,Gram Dal,4700
22-01-13,KOTA,Gram Dal,4900
22-01-13,PATNA,Gram Dal,5300
22-01-13,BHAGALPUR,Gram Dal,NA
22-01-13,RANCHI,Gram Dal,NA
22-01-13,BHUBANESHWAR,Gram Dal,5200
22-01-13,CUTTACK,Gram Dal,5100
22-01-13,SAMBALPUR,Gram Dal,5000
22-01-13,KOLKATA,Gram Dal,5100
22-01-13,SILIGURI,Gram Dal,5200
22-01-13,PORT BLAIR,Gram Dal,NA
22-01-13,ITANAGAR,Gram Dal,NA
22-01-13,GUWAHATI,Gram Dal,5500
22-01-13,SHILLONG,Gram Dal,5900
22-01-13,AIZWAL,Gram Dal,NA
22-01-13,DIMAPUR,Gram Dal,5000
22-01-13,AGARTALA,Gram Dal,6250
22-01-13,VIJAYWADA,Gram Dal,5567
22-01-13,BENGALURU,Gram Dal,5500
22-01-13,DHARWAD,Gram Dal,7400
22-01-13,T.PURAM,Gram Dal,7400
22-01-13,ERNAKULAM,Gram Dal,6600
22-01-13,KOZHIKODE,Gram Dal,6500
22-01-13,PUDUCHERRY,Gram Dal,6000
22-01-13,CHENNAI,Gram Dal,5800
22-01-13,DINDIGUL,Gram Dal,6400
22-01-13,THIRUCHIRAPALLI,Gram Dal,6400
22-01-13,HYDERABAD,Gram Dal,7100
23-01-13,CHANDIGARH,Gram Dal,4500
23-01-13,DELHI,Gram Dal,6300
23-01-13,HISAR,Gram Dal,5900
23-01-13,KARNAL,Gram Dal,4700
23-01-13,SHIMLA,Gram Dal,5500
23-01-13,MANDI,Gram Dal,5986
23-01-13,SRINAGAR,Gram Dal,NA
23-01-13,JAMMU,Gram Dal,4900
23-01-13,AMRITSAR,Gram Dal,4600
23-01-13,LUDHIANA,Gram Dal,5800
23-01-13,BATHINDA,Gram Dal,6700
23-01-13,LUCKNOW,Gram Dal,6600
23-01-13,KANPUR,Gram Dal,5150
23-01-13,VARANASI,Gram Dal,5800
23-01-13,AGRA,Gram Dal,6300
23-01-13,DEHRADUN,Gram Dal,5500
23-01-13,RAIPUR,Gram Dal,6600
23-01-13,PANAJI,Gram Dal,NA
23-01-13,AHMEDABAD,Gram Dal,5400
23-01-13,RAJKOT,Gram Dal,5000
23-01-13,BHOPAL,Gram Dal,5800
23-01-13,INDORE,Gram Dal,4850
23-01-13,GWALIOR,Gram Dal,NA
23-01-13,JABALPUR,Gram Dal,4900
23-01-13,MUMBAI,Gram Dal,7000
23-01-13,NAGPUR,Gram Dal,5942
23-01-13,JAIPUR,Gram Dal,5000
23-01-13,JODHPUR,Gram Dal,4700
23-01-13,KOTA,Gram Dal,NA
23-01-13,PATNA,Gram Dal,5300
23-01-13,BHAGALPUR,Gram Dal,5600
23-01-13,RANCHI,Gram Dal,NA
23-01-13,BHUBANESHWAR,Gram Dal,NA
23-01-13,CUTTACK,Gram Dal,NA
23-01-13,SAMBALPUR,Gram Dal,NA
23-01-13,KOLKATA,Gram Dal,NA
23-01-13,SILIGURI,Gram Dal,NA
23-01-13,PORT BLAIR,Gram Dal,NA
23-01-13,ITANAGAR,Gram Dal,5500
23-01-13,GUWAHATI,Gram Dal,NA
23-01-13,SHILLONG,Gram Dal,5900
23-01-13,AIZWAL,Gram Dal,NA
23-01-13,DIMAPUR,Gram Dal,5000
23-01-13,AGARTALA,Gram Dal,NA
23-01-13,VIJAYWADA,Gram Dal,5567
23-01-13,BENGALURU,Gram Dal,5500
23-01-13,DHARWAD,Gram Dal,7400
23-01-13,T.PURAM,Gram Dal,7400
23-01-13,ERNAKULAM,Gram Dal,6600
23-01-13,KOZHIKODE,Gram Dal,6500
23-01-13,PUDUCHERRY,Gram Dal,6000
23-01-13,CHENNAI,Gram Dal,5800
23-01-13,DINDIGUL,Gram Dal,6400
23-01-13,THIRUCHIRAPALLI,Gram Dal,6400
23-01-13,HYDERABAD,Gram Dal,7100
24-01-13,CHANDIGARH,Gram Dal,4500
24-01-13,DELHI,Gram Dal,6300
24-01-13,HISAR,Gram Dal,5900
24-01-13,KARNAL,Gram Dal,4700
24-01-13,SHIMLA,Gram Dal,5500
24-01-13,MANDI,Gram Dal,5986
24-01-13,SRINAGAR,Gram Dal,NA
24-01-13,JAMMU,Gram Dal,NA
24-01-13,AMRITSAR,Gram Dal,4600
24-01-13,LUDHIANA,Gram Dal,NA
24-01-13,BATHINDA,Gram Dal,6700
24-01-13,LUCKNOW,Gram Dal,6550
24-01-13,KANPUR,Gram Dal,5200
24-01-13,VARANASI,Gram Dal,5800
24-01-13,AGRA,Gram Dal,6200
24-01-13,DEHRADUN,Gram Dal,NA
24-01-13,RAIPUR,Gram Dal,6600
24-01-13,PANAJI,Gram Dal,NA
24-01-13,AHMEDABAD,Gram Dal,5400
24-01-13,RAJKOT,Gram Dal,5000
24-01-13,BHOPAL,Gram Dal,5800
24-01-13,INDORE,Gram Dal,4850
24-01-13,GWALIOR,Gram Dal,5600
24-01-13,JABALPUR,Gram Dal,4900
24-01-13,MUMBAI,Gram Dal,7000
24-01-13,NAGPUR,Gram Dal,5942
24-01-13,JAIPUR,Gram Dal,5000
24-01-13,JODHPUR,Gram Dal,NA
24-01-13,KOTA,Gram Dal,NA
24-01-13,PATNA,Gram Dal,5300
24-01-13,BHAGALPUR,Gram Dal,5600
24-01-13,RANCHI,Gram Dal,NA
24-01-13,BHUBANESHWAR,Gram Dal,5100
24-01-13,CUTTACK,Gram Dal,NA
24-01-13,SAMBALPUR,Gram Dal,5000
24-01-13,KOLKATA,Gram Dal,5100
24-01-13,SILIGURI,Gram Dal,5200
24-01-13,PORT BLAIR,Gram Dal,6400
24-01-13,ITANAGAR,Gram Dal,NA
24-01-13,GUWAHATI,Gram Dal,NA
24-01-13,SHILLONG,Gram Dal,5900
24-01-13,AIZWAL,Gram Dal,NA
