Date,"Index Value",High,Low,"Previous Close"
"18 Jan 17",-3.94,0,0,0
"19 Jan 17",-4.17,0,0,0
"20 Jan 17",-4.09,0,0,0
"21 Jan 17",-3.75,0,0,0
"22 Jan 17",-4.45,0,0,0
"23 Jan 17",-4.69,0,0,0
"24 Jan 17",-3.68,0,0,0
"25 Jan 17",-0.54,0,0,0
"26 Jan 17",3.14,0,0,0
"27 Jan 17",3.99,0,0,0
"28 Jan 17",4.37,0,0,0
"29 Jan 17",4.07,0,0,0
"30 Jan 17",3.94,0,0,0
"31 Jan 17",3.4,0,0,0
"01 Feb 17",-0.5,0,0,0
"02 Feb 17",3.51,0,0,0
"03 Feb 17",3.04,0,0,0
"04 Feb 17",4.03,0,0,0
"05 Feb 17",4.75,0,0,0
"06 Feb 17",4.06,0,0,0
"07 Feb 17",3.23,0,0,0
"08 Feb 17",2.21,0,0,0
"09 Feb 17",1.42,0,0,0
"10 Feb 17",0.56,0,0,0
"11 Feb 17",-0.05,0,0,0
"12 Feb 17",-1.12,0,0,0
"13 Feb 17",-1.97,0,0,0
"14 Feb 17",-3.18,0,0,0
"15 Feb 17",-4.24,0,0,0
"16 Feb 17",-5.34,0,0,0
"17 Feb 17",-6,0,0,0
"18 Feb 17",-6.11,0,0,0
"19 Feb 17",-6.73,0,0,0
"20 Feb 17",-5.14,0,0,0
"21 Feb 17",-3.77,0,0,0
"22 Feb 17",-2.61,0,0,0
"23 Feb 17",-3.01,0,0,0
"24 Feb 17",-3.99,0,0,0
"25 Feb 17",-5.58,0,0,0
"26 Feb 17",-7.02,0,0,0
"27 Feb 17",-7.69,0,0,0
"28 Feb 17",-8.45,0,0,0
"01 Mar 17",-0.08,0,0,0
"02 Mar 17",-0.62,0,0,0
"03 Mar 17",-1.15,0,0,0
"04 Mar 17",-0.86,0,0,0
"05 Mar 17",-0.61,0,0,0
"06 Mar 17",-0.82,0,0,0
"07 Mar 17",1.38,0,0,0
"08 Mar 17",3.2,0,0,0
"09 Mar 17",4.48,0,0,0
"10 Mar 17",7.38,0,0,0
"11 Mar 17",8.32,0,0,0
"12 Mar 17",7.38,0,0,0
"13 Mar 17",6.08,0,0,0
"14 Mar 17",5.43,0,0,0
"15 Mar 17",5.91,0,0,0
"16 Mar 17",5.74,0,0,0
"17 Mar 17",5.76,0,0,0
"18 Mar 17",6.4,0,0,0
"19 Mar 17",6.17,0,0,0
"20 Mar 17",5.87,0,0,0
"21 Mar 17",5.17,0,0,0
"22 Mar 17",3.76,0,0,0
"23 Mar 17",2.36,0,0,0
"24 Mar 17",1.88,0,0,0
"25 Mar 17",0.87,0,0,0
"26 Mar 17",-0.23,0,0,0
"27 Mar 17",-1.02,0,0,0
"28 Mar 17",-1.43,0,0,0
"29 Mar 17",-0.51,0,0,0
"30 Mar 17",1.61,0,0,0
"31 Mar 17",3.93,0,0,0
"01 Apr 17",1.77,0,0,0
"02 Apr 17",4.21,0,0,0
"03 Apr 17",5.55,0,0,0
"04 Apr 17",6.9,0,0,0
"05 Apr 17",10.68,0,0,0
"06 Apr 17",11.69,0,0,0
"07 Apr 17",11.57,0,0,0
"08 Apr 17",11.5,0,0,0
"09 Apr 17",10.79,0,0,0
"10 Apr 17",9.67,0,0,0
"11 Apr 17",8.65,0,0,0
"12 Apr 17",7.56,0,0,0
"13 Apr 17",6.35,0,0,0
"14 Apr 17",5.02,0,0,0
"15 Apr 17",4.38,0,0,0
"16 Apr 17",3.22,0,0,0
"17 Apr 17",2.1,0,0,0
"18 Apr 17",1.06,0,0,0
"19 Apr 17",1.5,0,0,0
"20 Apr 17",1.99,0,0,0
"21 Apr 17",3.4,0,0,0
"22 Apr 17",4.87,0,0,0
"23 Apr 17",5.82,0,0,0
"24 Apr 17",7.01,0,0,0
"25 Apr 17",10.33,0,0,0
"26 Apr 17",11.3,0,0,0
"27 Apr 17",11.15,0,0,0
"28 Apr 17",11.94,0,0,0
"29 Apr 17",13.12,0,0,0
"30 Apr 17",13.76,0,0,0
"01 May 17",-0.21,0,0,0
"02 May 17",-1.51,0,0,0
"03 May 17",-2.39,0,0,0
"04 May 17",-3.2,0,0,0
"05 May 17",-3.95,0,0,0
"06 May 17",-4.26,0,0,0
"07 May 17",-5.27,0,0,0
"08 May 17",-5.81,0,0,0
"09 May 17",-6.19,0,0,0
"10 May 17",-6.59,0,0,0
"11 May 17",-7.95,0,0,0
"12 May 17",-8.28,0,0,0
"13 May 17",-8.18,0,0,0
"14 May 17",-8.66,0,0,0
"15 May 17",-7.75,0,0,0
"16 May 17",-8.37,0,0,0
"17 May 17",-8.67,0,0,0
"18 May 17",-7.05,0,0,0
"19 May 17",-6.89,0,0,0
"20 May 17",-5.59,0,0,0
"21 May 17",-5.62,0,0,0
"22 May 17",-6.72,0,0,0
"23 May 17",-7.22,0,0,0
"24 May 17",-6.37,0,0,0
"25 May 17",-7.41,0,0,0
"26 May 17",-6.35,0,0,0
"27 May 17",-8.21,0,0,0
"28 May 17",-8.82,0,0,0
"29 May 17",-9.22,0,0,0
"30 May 17",-5.97,0,0,0
"31 May 17",-3.84,0,0,0
"01 Jun 17",1.77,0,0,0
"02 Jun 17",5.48,0,0,0
"03 Jun 17",8.22,0,0,0
"04 Jun 17",6.49,0,0,0
"05 Jun 17",6.42,0,0,0
"06 Jun 17",8.69,0,0,0
"07 Jun 17",9.16,0,0,0
"08 Jun 17",7.2,0,0,0
"09 Jun 17",8.59,0,0,0
"10 Jun 17",13.55,0,0,0
"11 Jun 17",15.27,0,0,0
"12 Jun 17",18.04,0,0,0
"13 Jun 17",16.55,0,0,0
"14 Jun 17",12.68,0,0,0
"15 Jun 17",11.96,0,0,0
"16 Jun 17",12.2,0,0,0
"17 Jun 17",9.92,0,0,0
"18 Jun 17",8.87,0,0,0
"19 Jun 17",9.1,0,0,0
"20 Jun 17",9.25,0,0,0
"21 Jun 17",9.45,0,0,0
"22 Jun 17",6.14,0,0,0
"23 Jun 17",3.81,0,0,0
"24 Jun 17",3.44,0,0,0
"25 Jun 17",4.35,0,0,0
"26 Jun 17",5.26,0,0,0
"27 Jun 17",7.8,0,0,0
"28 Jun 17",9.79,0,0,0
"29 Jun 17",13,0,0,0
"30 Jun 17",16.35,0,0,0
"01 Jul 17",5.09,0,0,0
"02 Jul 17",4.89,0,0,0
"03 Jul 17",4.1,0,0,0
"04 Jul 17",4.51,0,0,0
"05 Jul 17",2.35,0,0,0
"06 Jul 17",1.47,0,0,0
"07 Jul 17",-3.11,0,0,0
"08 Jul 17",-3.98,0,0,0
"09 Jul 17",0.27,0,0,0
"10 Jul 17",1.04,0,0,0
"11 Jul 17",-1.07,0,0,0
"12 Jul 17",-3.01,0,0,0
"13 Jul 17",-0.32,0,0,0
"14 Jul 17",1.66,0,0,0
"15 Jul 17",0.46,0,0,0
"16 Jul 17",-1,0,0,0
"17 Jul 17",1.39,0,0,0
"18 Jul 17",7.16,0,0,0
"19 Jul 17",8.39,0,0,0
"20 Jul 17",8.7,0,0,0
"21 Jul 17",9.77,0,0,0
"22 Jul 17",12.12,0,0,0
"23 Jul 17",14.29,0,0,0
"24 Jul 17",17.04,0,0,0
"25 Jul 17",16.26,0,0,0
"26 Jul 17",15.7,0,0,0
"27 Jul 17",12.54,0,0,0
"28 Jul 17",9.19,0,0,0
"29 Jul 17",4.33,0,0,0
"30 Jul 17",-0.83,0,0,0
"31 Jul 17",-4.28,0,0,0
"01 Aug 17",-2.45,0,0,0
"02 Aug 17",-5.84,0,0,0
"03 Aug 17",-10.51,0,0,0
"04 Aug 17",-14.38,0,0,0
"05 Aug 17",-18.42,0,0,0
"06 Aug 17",-21.46,0,0,0
"07 Aug 17",-23.82,0,0,0
"08 Aug 17",-24.61,0,0,0
"09 Aug 17",-22.71,0,0,0
"10 Aug 17",-21.18,0,0,0
"11 Aug 17",-18.26,0,0,0
"12 Aug 17",-17.21,0,0,0
"13 Aug 17",-20.29,0,0,0
"14 Aug 17",-22.09,0,0,0
"15 Aug 17",-25.52,0,0,0
"16 Aug 17",-30.49,0,0,0
"17 Aug 17",-35.77,0,0,0
"18 Aug 17",-37.48,0,0,0
"19 Aug 17",-37.69,0,0,0
"20 Aug 17",-35.82,0,0,0
"21 Aug 17",-36.07,0,0,0
"22 Aug 17",-38.55,0,0,0
"23 Aug 17",-43.56,0,0,0
"24 Aug 17",-44.37,0,0,0
"25 Aug 17",-44.5,0,0,0
"26 Aug 17",-44.34,0,0,0
"27 Aug 17",-42.6,0,0,0
"28 Aug 17",-38.27,0,0,0
"29 Aug 17",-32.4,0,0,0
"30 Aug 17",-28.89,0,0,0
"31 Aug 17",-30.68,0,0,0
"01 Sep 17",-0.84,0,0,0
"02 Sep 17",0.07,0,0,0
"03 Sep 17",-1.1,0,0,0
"04 Sep 17",-4.68,0,0,0
"05 Sep 17",-9.51,0,0,0
"06 Sep 17",-13.38,0,0,0
"07 Sep 17",-16.44,0,0,0
"08 Sep 17",-18.06,0,0,0
"09 Sep 17",-18.62,0,0,0
"10 Sep 17",-19.14,0,0,0
"11 Sep 17",-21.98,0,0,0
"12 Sep 17",-24.66,0,0,0
"13 Sep 17",-24.38,0,0,0
"14 Sep 17",-23.36,0,0,0
"15 Sep 17",-24.56,0,0,0
"16 Sep 17",-25.43,0,0,0
"17 Sep 17",-25.09,0,0,0
"18 Sep 17",-22,0,0,0
"19 Sep 17",-20.64,0,0,0
"20 Sep 17",-15.34,0,0,0
"21 Sep 17",-11.15,0,0,0
"22 Sep 17",-8.71,0,0,0
"23 Sep 17",-8.39,0,0,0
"24 Sep 17",-10.83,0,0,0
"25 Sep 17",-14.25,0,0,0
"26 Sep 17",-17.5,0,0,0
"27 Sep 17",-19.37,0,0,0
"28 Sep 17",-19.5,0,0,0
"29 Sep 17",-16.25,0,0,0
"30 Sep 17",-12.09,0,0,0
"01 Oct 17",0.45,0,0,0
"02 Oct 17",2.37,0,0,0
"03 Oct 17",2.09,0,0,0
"04 Oct 17",-0.38,0,0,0
"05 Oct 17",-2.34,0,0,0
"06 Oct 17",-2.79,0,0,0
"07 Oct 17",-2.05,0,0,0
"08 Oct 17",-1.35,0,0,0
"09 Oct 17",-0.75,0,0,0
"10 Oct 17",2.47,0,0,0
"11 Oct 17",4.19,0,0,0
"12 Oct 17",5.08,0,0,0
"13 Oct 17",6.1,0,0,0
"14 Oct 17",8.72,0,0,0
"15 Oct 17",11.05,0,0,0
"16 Oct 17",10.51,0,0,0
"17 Oct 17",8.62,0,0,0
"18 Oct 17",6.51,0,0,0
"19 Oct 17",4.79,0,0,0
"20 Oct 17",6.54,0,0,0
"21 Oct 17",9.54,0,0,0
"22 Oct 17",12.68,0,0,0
"23 Oct 17",11.75,0,0,0
"24 Oct 17",11.18,0,0,0
"25 Oct 17",9.87,0,0,0
"26 Oct 17",8.93,0,0,0
"27 Oct 17",8.18,0,0,0
"28 Oct 17",7.33,0,0,0
"29 Oct 17",5.44,0,0,0
"30 Oct 17",5.56,0,0,0
"31 Oct 17",7.14,0,0,0
"01 Nov 17",-0.75,0,0,0
"02 Nov 17",-1.21,0,0,0
"03 Nov 17",-1.33,0,0,0
"04 Nov 17",-1.92,0,0,0
"05 Nov 17",-1.67,0,0,0
"06 Nov 17",-1.37,0,0,0
"07 Nov 17",-1.59,0,0,0
"08 Nov 17",-2.24,0,0,0
"09 Nov 17",-2.7,0,0,0
"10 Nov 17",-3.94,0,0,0
"11 Nov 17",-4.6,0,0,0
"12 Nov 17",-5.54,0,0,0
"13 Nov 17",-6.51,0,0,0
"14 Nov 17",-7.06,0,0,0
"15 Nov 17",-7.6,0,0,0
"16 Nov 17",-7.42,0,0,0
"17 Nov 17",-7.67,0,0,0
"18 Nov 17",-7.59,0,0,0
"19 Nov 17",-8.05,0,0,0
"20 Nov 17",-8.31,0,0,0
"21 Nov 17",-8.31,0,0,0
"22 Nov 17",-8.85,0,0,0
"23 Nov 17",-9.4,0,0,0
"24 Nov 17",-10.22,0,0,0
"25 Nov 17",-10.89,0,0,0
"26 Nov 17",-11.54,0,0,0
"27 Nov 17",-10.84,0,0,0
"28 Nov 17",-10.46,0,0,0
"29 Nov 17",-10.8,0,0,0
"30 Nov 17",-10.31,0,0,0
"01 Dec 17",2.57,0,0,0
"02 Dec 17",4.14,0,0,0
"03 Dec 17",4.2,0,0,0
"04 Dec 17",3.76,0,0,0
"05 Dec 17",3.77,0,0,0
"06 Dec 17",4.86,0,0,0
"07 Dec 17",4.57,0,0,0
"08 Dec 17",4.02,0,0,0
"09 Dec 17",3.96,0,0,0
"10 Dec 17",4.49,0,0,0
"11 Dec 17",5.32,0,0,0
"12 Dec 17",7.98,0,0,0
"13 Dec 17",7.85,0,0,0
"14 Dec 17",7.86,0,0,0
"15 Dec 17",7.42,0,0,0
"16 Dec 17",6.94,0,0,0
"17 Dec 17",6.51,0,0,0
"18 Dec 17",6.24,0,0,0
"19 Dec 17",5.78,0,0,0
"20 Dec 17",5.44,0,0,0
"21 Dec 17",5.37,0,0,0
"22 Dec 17",5.18,0,0,0
"23 Dec 17",4.65,0,0,0
"24 Dec 17",4.31,0,0,0
"25 Dec 17",3.77,0,0,0
"26 Dec 17",3.4,0,0,0
"27 Dec 17",3.02,0,0,0
"28 Dec 17",2.51,0,0,0
"29 Dec 17",2.03,0,0,0
"30 Dec 17",1.39,0,0,0
"31 Dec 17",0.87,0,0,0
"01 Jan 18",-0.71,0,0,0
"02 Jan 18",-1.07,0,0,0
"03 Jan 18",-1.44,0,0,0
"04 Jan 18",-1.58,0,0,0
"05 Jan 18",-1.69,0,0,0
"06 Jan 18",-2.2,0,0,0
"07 Jan 18",-2.69,0,0,0
"08 Jan 18",-3.48,0,0,0
"09 Jan 18",-4.21,0,0,0
"10 Jan 18",-4.49,0,0,0
"11 Jan 18",-4.89,0,0,0
"12 Jan 18",-5.52,0,0,0
"13 Jan 18",-6.39,0,0,0
"14 Jan 18",-6.9,0,0,0
"15 Jan 18",-7.7,0,0,0
"16 Jan 18",-8.79,0,0,0
"17 Jan 18",-9.77,0,0,0
"18 Jan 18",-10.43,0,0,0
"19 Jan 18",-10.88,0,0,0
"20 Jan 18",-11.41,0,0,0
"21 Jan 18",-11.89,0,0,0
"22 Jan 18",-12.7,0,0,0
"23 Jan 18",-13.2,0,0,0
"24 Jan 18",-12.8,0,0,0
"25 Jan 18",-12.93,0,0,0
"26 Jan 18",-13.45,0,0,0
"27 Jan 18",-13.94,0,0,0
"28 Jan 18",-14.76,0,0,0
"29 Jan 18",-15.32,0,0,0
"30 Jan 18",-16.02,0,0,0
"31 Jan 18",-16.65,0,0,0
"01 Feb 18",-0.36,0,0,0
"02 Feb 18",-1.05,0,0,0
"03 Feb 18",-1.46,0,0,0
"04 Feb 18",-1.8,0,0,0
"05 Feb 18",-2.25,0,0,0
"06 Feb 18",-2.99,0,0,0
"07 Feb 18",-3.72,0,0,0
"08 Feb 18",-4,0,0,0
"09 Feb 18",-4.42,0,0,0
"10 Feb 18",-5.1,0,0,0
"11 Feb 18",-6.18,0,0,0
"12 Feb 18",-5.72,0,0,0
"13 Feb 18",-3.29,0,0,0
"14 Feb 18",-3.31,0,0,0
"15 Feb 18",-3.9,0,0,0
"16 Feb 18",-4.64,0,0,0
"17 Feb 18",-5.52,0,0,0
"18 Feb 18",-6.48,0,0,0
"19 Feb 18",-7.63,0,0,0
"20 Feb 18",-8.55,0,0,0
"21 Feb 18",-9.45,0,0,0
"22 Feb 18",-10.25,0,0,0
"23 Feb 18",-10.79,0,0,0
"24 Feb 18",-11.6,0,0,0
"25 Feb 18",-11.61,0,0,0
"26 Feb 18",-12.22,0,0,0
"27 Feb 18",-13.28,0,0,0
"28 Feb 18",-14.42,0,0,0
"01 Mar 18",-1.02,0,0,0
"02 Mar 18",-1.91,0,0,0
"03 Mar 18",-1.54,0,0,0
"04 Mar 18",-1.23,0,0,0
"05 Mar 18",-1.76,0,0,0
"06 Mar 18",-1.82,0,0,0
"07 Mar 18",-1.16,0,0,0
"08 Mar 18",-1.8,0,0,0
"09 Mar 18",-2.64,0,0,0
"10 Mar 18",-3.7,0,0,0
"11 Mar 18",-4.93,0,0,0
"12 Mar 18",-6.19,0,0,0
"13 Mar 18",-7.15,0,0,0
"14 Mar 18",-7.35,0,0,0
"15 Mar 18",-7.37,0,0,0
"16 Mar 18",-5.66,0,0,0
"17 Mar 18",-4.59,0,0,0
"18 Mar 18",-4.57,0,0,0
"19 Mar 18",-4.9,0,0,0
"20 Mar 18",-5.66,0,0,0
"21 Mar 18",-6.72,0,0,0
"22 Mar 18",-7.42,0,0,0
"23 Mar 18",-8.15,0,0,0
"24 Mar 18",-9.24,0,0,0
"25 Mar 18",-10.57,0,0,0
"26 Mar 18",-11.77,0,0,0
"27 Mar 18",-12.27,0,0,0
"28 Mar 18",-13.05,0,0,0
"29 Mar 18",-14.21,0,0,0
"30 Mar 18",-15.17,0,0,0
"31 Mar 18",-15.52,0,0,0
"01 Apr 18",-0.4,0,0,0
"02 Apr 18",-0.21,0,0,0
"03 Apr 18",-1.1,0,0,0
"04 Apr 18",-1.95,0,0,0
"05 Apr 18",-2.16,0,0,0
"06 Apr 18",-2.1,0,0,0
"07 Apr 18",-1.71,0,0,0
"08 Apr 18",-0.24,0,0,0
"09 Apr 18",0.31,0,0,0
"10 Apr 18",0.88,0,0,0
"11 Apr 18",3.12,0,0,0
"12 Apr 18",5.26,0,0,0
"13 Apr 18",7.18,0,0,0
"14 Apr 18",7.57,0,0,0
"15 Apr 18",8.54,0,0,0
"16 Apr 18",7.73,0,0,0
"17 Apr 18",7.43,0,0,0
"18 Apr 18",6.42,0,0,0
"19 Apr 18",6.21,0,0,0
"20 Apr 18",6.2,0,0,0
"21 Apr 18",7.93,0,0,0
"22 Apr 18",9.16,0,0,0
"23 Apr 18",9.04,0,0,0
"24 Apr 18",8.31,0,0,0
"25 Apr 18",7.48,0,0,0
"26 Apr 18",6.4,0,0,0
"27 Apr 18",5.37,0,0,0
"28 Apr 18",4.57,0,0,0
"29 Apr 18",4.55,0,0,0
"30 Apr 18",5.34,0,0,0
"01 May 18",1.66,0,0,0
"02 May 18",1.39,0,0,0
"03 May 18",2.95,0,0,0
"04 May 18",3.69,0,0,0
"05 May 18",4.61,0,0,0
"06 May 18",4.46,0,0,0
"07 May 18",4.34,0,0,0
"08 May 18",5.05,0,0,0
"09 May 18",5.34,0,0,0
"10 May 18",6.68,0,0,0
"11 May 18",6.46,0,0,0
"12 May 18",6.09,0,0,0
"13 May 18",5.63,0,0,0
"14 May 18",7.19,0,0,0
"15 May 18",7.16,0,0,0
"16 May 18",6.37,0,0,0
"17 May 18",6.11,0,0,0
"18 May 18",6.86,0,0,0
"19 May 18",5.53,0,0,0
"20 May 18",4.7,0,0,0
"21 May 18",3.82,0,0,0
"22 May 18",2.44,0,0,0
"23 May 18",1.68,0,0,0
"24 May 18",3.11,0,0,0
"25 May 18",5.24,0,0,0
"26 May 18",6.9,0,0,0
"27 May 18",8.78,0,0,0
"28 May 18",9.36,0,0,0
"29 May 18",9.59,0,0,0
"30 May 18",9.56,0,0,0
"31 May 18",7.5,0,0,0
"01 Jun 18",-0.97,0,0,0
"02 Jun 18",-0.09,0,0,0
"03 Jun 18",-0.7,0,0,0
"04 Jun 18",-0.94,0,0,0
"05 Jun 18",-2.84,0,0,0
"06 Jun 18",-4.38,0,0,0
"07 Jun 18",-3.46,0,0,0
"08 Jun 18",-0.83,0,0,0
"09 Jun 18",1.77,0,0,0
"10 Jun 18",4.64,0,0,0
"11 Jun 18",4.08,0,0,0
"12 Jun 18",3.77,0,0,0
"13 Jun 18",4.11,0,0,0
"14 Jun 18",4.11,0,0,0
"15 Jun 18",2.01,0,0,0
"16 Jun 18",4.64,0,0,0
"17 Jun 18",2.18,0,0,0
"18 Jun 18",-0.7,0,0,0
"19 Jun 18",-4.93,0,0,0
"20 Jun 18",-8.75,0,0,0
"21 Jun 18",-10.68,0,0,0
"22 Jun 18",-11.1,0,0,0
"23 Jun 18",-9.72,0,0,0
"24 Jun 18",-8.82,0,0,0
"25 Jun 18",-9.83,0,0,0
"26 Jun 18",-8.39,0,0,0
"27 Jun 18",-6.06,0,0,0
"28 Jun 18",1.87,0,0,0
"29 Jun 18",2.21,0,0,0
"30 Jun 18",0.04,0,0,0
"01 Jul 18",-0.97,0,0,0
"02 Jul 18",-0.36,0,0,0
"03 Jul 18",3.53,0,0,0
"04 Jul 18",5.85,0,0,0
"05 Jul 18",5.09,0,0,0
"06 Jul 18",2.33,0,0,0
"07 Jul 18",2.72,0,0,0
"08 Jul 18",3.51,0,0,0
"09 Jul 18",5.09,0,0,0
"10 Jul 18",4.65,0,0,0
"11 Jul 18",5.36,0,0,0
"12 Jul 18",8,0,0,0
"13 Jul 18",9.9,0,0,0
"14 Jul 18",12.22,0,0,0
"15 Jul 18",14.06,0,0,0
"16 Jul 18",19.66,0,0,0
"17 Jul 18",24.71,0,0,0
"18 Jul 18",24.15,0,0,0
"19 Jul 18",28.02,0,0,0
"20 Jul 18",26.49,0,0,0
"21 Jul 18",29.08,0,0,0
"22 Jul 18",32.62,0,0,0
"23 Jul 18",34.55,0,0,0
"24 Jul 18",32.92,0,0,0
"25 Jul 18",30.61,0,0,0
"26 Jul 18",31.81,0,0,0
"27 Jul 18",29.27,0,0,0
"28 Jul 18",25.29,0,0,0
"29 Jul 18",23.08,0,0,0
"30 Jul 18",18.78,0,0,0
"31 Jul 18",18.52,0,0,0
"01 Aug 18",-3.29,0,0,0
"02 Aug 18",-5.68,0,0,0
"03 Aug 18",-9.74,0,0,0
"04 Aug 18",-14.15,0,0,0
"05 Aug 18",-18.25,0,0,0
"06 Aug 18",-21.01,0,0,0
"07 Aug 18",-21.42,0,0,0
"08 Aug 18",-19.2,0,0,0
"09 Aug 18",-21.24,0,0,0
"10 Aug 18",-26.39,0,0,0
"11 Aug 18",-26.63,0,0,0
"12 Aug 18",-24.4,0,0,0
"13 Aug 18",-22.14,0,0,0
"14 Aug 18",-22.17,0,0,0
"15 Aug 18",-19.86,0,0,0
"16 Aug 18",-13.19,0,0,0
"17 Aug 18",-10.18,0,0,0
"18 Aug 18",-11.44,0,0,0
"19 Aug 18",-13.15,0,0,0
"20 Aug 18",-10.62,0,0,0
"21 Aug 18",-6.26,0,0,0
"22 Aug 18",-6.61,0,0,0
"23 Aug 18",-8.85,0,0,0
"24 Aug 18",-10.62,0,0,0
"25 Aug 18",-10.39,0,0,0
"26 Aug 18",-8.25,0,0,0
"27 Aug 18",-7.27,0,0,0
"28 Aug 18",-8.82,0,0,0
"29 Aug 18",-9.38,0,0,0
"30 Aug 18",-12.92,0,0,0
"31 Aug 18",-14.6,0,0,0
"01 Sep 18",-0.94,0,0,0
"02 Sep 18",-2.22,0,0,0
"03 Sep 18",-2.66,0,0,0
"04 Sep 18",-5.41,0,0,0
"05 Sep 18",-8.69,0,0,0
"06 Sep 18",-9.82,0,0,0
"07 Sep 18",-10.25,0,0,0
"08 Sep 18",-11.64,0,0,0
"09 Sep 18",-14.41,0,0,0
"10 Sep 18",-15.73,0,0,0
"11 Sep 18",-17.24,0,0,0
"12 Sep 18",-18.4,0,0,0
"13 Sep 18",-20.18,0,0,0
"14 Sep 18",-16.52,0,0,0
"15 Sep 18",-20.6,0,0,0
"16 Sep 18",-24.91,0,0,0
"17 Sep 18",-28.04,0,0,0
"18 Sep 18",-32.37,0,0,0
"19 Sep 18",-36.82,0,0,0
"20 Sep 18",-39.53,0,0,0
"21 Sep 18",-36.56,0,0,0
"22 Sep 18",-31.32,0,0,0
"23 Sep 18",-28.27,0,0,0
"24 Sep 18",-25.62,0,0,0
"25 Sep 18",-25.92,0,0,0
"26 Sep 18",-24.36,0,0,0
"27 Sep 18",-26.36,0,0,0
"28 Sep 18",-28.19,0,0,0
"29 Sep 18",-30.2,0,0,0
"30 Sep 18",-32.2,0,0,0
"01 Oct 18",-2.84,0,0,0
"02 Oct 18",-4.64,0,0,0
"03 Oct 18",-8.56,0,0,0
"04 Oct 18",-10.52,0,0,0
"05 Oct 18",-12.29,0,0,0
"06 Oct 18",-13.88,0,0,0
"07 Oct 18",-16.07,0,0,0
"08 Oct 18",-18.61,0,0,0
"09 Oct 18",-19.65,0,0,0
"10 Oct 18",-22.01,0,0,0
"11 Oct 18",-21.42,0,0,0
"12 Oct 18",-19.3,0,0,0
"13 Oct 18",-19.01,0,0,0
"14 Oct 18",-20.29,0,0,0
"15 Oct 18",-21.44,0,0,0
"16 Oct 18",-22.81,0,0,0
"17 Oct 18",-21.4,0,0,0
"18 Oct 18",-22.2,0,0,0
"19 Oct 18",-19.98,0,0,0
"20 Oct 18",-21.58,0,0,0
"21 Oct 18",-23.26,0,0,0
"22 Oct 18",-24.86,0,0,0
"23 Oct 18",-26.49,0,0,0
"24 Oct 18",-27.77,0,0,0
"25 Oct 18",-29.34,0,0,0
"26 Oct 18",-30.63,0,0,0
"27 Oct 18",-31.98,0,0,0
"28 Oct 18",-33.06,0,0,0
"29 Oct 18",-34.89,0,0,0
"30 Oct 18",-36.67,0,0,0
"31 Oct 18",-38.45,0,0,0
"01 Nov 18",-0.91,0,0,0
"02 Nov 18",11.89,0,0,0
"03 Nov 18",12.67,0,0,0
"04 Nov 18",14.32,0,0,0
"05 Nov 18",13.98,0,0,0
"06 Nov 18",14.06,0,0,0
"07 Nov 18",13.39,0,0,0
"08 Nov 18",12.53,0,0,0
"09 Nov 18",11.57,0,0,0
"10 Nov 18",10.49,0,0,0
"11 Nov 18",9.54,0,0,0
"12 Nov 18",8.55,0,0,0
"13 Nov 18",7.76,0,0,0
"14 Nov 18",7.31,0,0,0
"15 Nov 18",7.19,0,0,0
"16 Nov 18",7.99,0,0,0
"17 Nov 18",8.37,0,0,0
"18 Nov 18",12.42,0,0,0
"19 Nov 18",12.26,0,0,0
"20 Nov 18",12.34,0,0,0
"21 Nov 18",12.36,0,0,0
"22 Nov 18",12.94,0,0,0
"23 Nov 18",12.99,0,0,0
"24 Nov 18",13.64,0,0,0
"25 Nov 18",13.23,0,0,0
"26 Nov 18",12.56,0,0,0
"27 Nov 18",11.97,0,0,0
"28 Nov 18",11.42,0,0,0
"29 Nov 18",11.03,0,0,0
"30 Nov 18",10.82,0,0,0
"01 Dec 18",-0.64,0,0,0
"02 Dec 18",-1.22,0,0,0
"03 Dec 18",-1.69,0,0,0
"04 Dec 18",-1.89,0,0,0
"05 Dec 18",-1.9,0,0,0
"06 Dec 18",-1.51,0,0,0
"07 Dec 18",-1.97,0,0,0
"08 Dec 18",-1.86,0,0,0
"09 Dec 18",-2.59,0,0,0
"10 Dec 18",-2.97,0,0,0
"11 Dec 18",-2.79,0,0,0
"12 Dec 18",-3.07,0,0,0
"13 Dec 18",-3.23,0,0,0
"14 Dec 18",-3.28,0,0,0
"15 Dec 18",-3.8,0,0,0
"16 Dec 18",-4.39,0,0,0
"17 Dec 18",-2.73,0,0,0
"18 Dec 18",3.42,0,0,0
"19 Dec 18",4.81,0,0,0
"20 Dec 18",4.26,0,0,0
"21 Dec 18",3.89,0,0,0
"22 Dec 18",3.64,0,0,0
"23 Dec 18",3.36,0,0,0
"24 Dec 18",3.23,0,0,0
"25 Dec 18",2.89,0,0,0
"26 Dec 18",2.49,0,0,0
"27 Dec 18",2.2,0,0,0
"28 Dec 18",1.74,0,0,0
"29 Dec 18",1.65,0,0,0
"30 Dec 18",1.02,0,0,0
"31 Dec 18",0.52,0,0,0
"01 Jan 19",-0.69,0,0,0
"02 Jan 19",-0.94,0,0,0
"03 Jan 19",-1.38,0,0,0
"04 Jan 19",-1.62,0,0,0
"05 Jan 19",-1.09,0,0,0
"06 Jan 19",-1.05,0,0,0
"07 Jan 19",-1.25,0,0,0
"08 Jan 19",-2.07,0,0,0
