State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,27/02/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,03/03/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,10/05/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,12/05/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,13/05/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,24/05/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,25/05/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,31/05/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,24/06/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,15/07/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,16/07/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,22/07/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,23/07/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,07/09/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,22/09/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,30/09/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,31/12/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,10/01/2023,1870,2050,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,19/01/2023,1850,2050,1950,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,02/02/2023,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,13/02/2023,1860,2000,1940,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,24/02/2023,1820,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,28/02/2023,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,07/03/2023,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,07/04/2023,1850,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,10/04/2023,1850,2060,1950,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,13/04/2023,1850,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,10/05/2023,1850,2050,1950,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,12/06/2023,1900,2166,2000,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,04/09/2023,2000,2166,2050,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,09/10/2023,1850,2166,1950,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,10/10/2023,1800,2166,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,13/10/2023,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,02/11/2023,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,17/11/2023,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,28/11/2023,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,04/12/2023,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,05/12/2023,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,07/12/2023,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,11/12/2023,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,12/12/2023,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,04/01/2024,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,01/03/2024,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,04/03/2024,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,07/03/2024,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,18/01/2024,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,12/02/2024,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,14/03/2024,1800,2166,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,24/05/2024,1890,2166,2000,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,29/05/2024,1950,2500,2050,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,30/05/2024,1900,2500,1950,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,13/06/2024,1800,2500,1850,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,06/06/2024,1800,2500,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,18/01/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,22/01/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,05/02/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,23/02/2021,1300,1500,1400,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,24/02/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,19/03/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,23/03/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,18/05/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,25/06/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,29/06/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,30/06/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,14/07/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,20/07/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,27/07/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,28/07/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,13/09/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,14/09/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,15/09/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,20/09/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,29/09/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,23/12/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,28/12/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,29/12/2021,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,20/01/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,22/01/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,10/02/2020,1400,1600,1500,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,14/02/2020,1400,1600,1500,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,17/02/2020,1300,1500,1400,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,12/03/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,17/03/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,19/03/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,23/03/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,09/04/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,15/04/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,21/04/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,27/04/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,29/04/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,20/05/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,16/09/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,18/09/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,22/09/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,09/10/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,20/10/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,06/11/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,09/11/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,10/11/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,17/11/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,19/11/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,24/11/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,03/12/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,09/12/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,17/12/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,23/12/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,24/12/2020,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,24/07/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,06/08/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,08/08/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,14/08/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,22/08/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,28/08/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,03/09/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,09/09/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,18/09/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,24/09/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,03/10/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,11/10/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,17/10/2019,1800,2000,1900,2
Tamil Nadu,Thanjavur,Budalur,Paddy(Dhan)(Common),B P T,FAQ,22/10/2019,1800,2000,1900,2
